filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
batch_0.fast5	2bf9e97c-1772-4e07-90e3-4fbf669154e0	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	87	4	170.734064	6.201859	1868	TRUE	171.001660	1787	5.934263	293	9.011973	0.000000	72.901543	9.455275	72.901543	9.455275
batch_0.fast5	2e7554f7-b50f-4b0d-857a-c0fc726f4e54	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	42	1	267.063081	9.130478	2750	TRUE	270.119854	1829	6.073705	295	7.559966	0.000000	82.493851	12.195934	82.493851	12.195934
batch_0.fast5	205391f4-c816-42c6-b016-3d9cd7de7ff3	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	440	2	467.718127	8.691899	2618	TRUE	467.900398	2563	8.509628	246	7.029188	0.000000	83.590111	12.607034	83.590111	12.607034
batch_0.fast5	2d1d4ff5-a7a8-4802-9d1e-7279b1ac1c46	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	333	4	259.546813	7.522576	2265	TRUE	262.648738	1331	4.420651	137	7.599786	0.000000	89.893631	12.881100	89.893631	12.881100
batch_0.fast5	2cca3a96-d175-4fb4-af7e-ec3ada4ae092	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	310	4	235.221780	11.806441	3556	TRUE	235.354582	3516	11.673639	659	7.356342	0.000000	71.805275	12.332968	71.805275	12.332968
batch_0.fast5	2e722265-df86-419d-84d4-b2c6522b7070	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	492	1	170.836321	9.512948	2865	TRUE	172.697875	2304	7.651394	294	7.600664	0.000000	82.356819	12.744066	82.356819	12.744066
batch_0.fast5	2e763c91-8f72-4a73-87e5-e40fb79133fe	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	68	4	505.287185	10.542497	3175	TRUE	505.425299	3133	10.404382	614	7.235535	0.000000	79.342087	13.155165	79.342087	13.155165
batch_0.fast5	258f104d-4357-48e0-8843-4e9ef3ce75fe	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	233	3	265.716135	27.750996	8358	TRUE	265.848938	8318	27.618194	1082	8.283754	0.000000	77.971764	12.058902	77.971764	12.058902
batch_0.fast5	2a078991-c3d9-4e60-91a9-23a39fa5c4a9	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	263	4	461.396746	12.126162	3652	TRUE	463.563745	2999	9.959163	467	7.846164	0.000000	80.301323	13.429231	80.301323	13.429231
batch_0.fast5	247fb600-5d7f-42ce-b41d-7e10012c064f	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	469	3	401.396082	8.793825	2648	TRUE	403.269920	2084	6.919987	477	7.086640	0.000000	74.957031	12.470000	74.957031	12.470000
batch_0.fast5	20f13a04-694c-4a0c-b385-49a4e30bd2bb	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	39	1	450.946879	15.013944	4522	TRUE	452.343293	4101	13.617530	857	8.973564	0.000000	81.397583	13.292198	81.397583	13.292198
batch_0.fast5	2b1f5dbb-d83f-405c-8dbb-2b85a0ed2217	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	436	4	136.356906	23.308765	7020	TRUE	139.742696	6000	19.922975	898	8.637700	0.000000	77.697693	13.429231	77.697693	13.429231
