,x,variable,value,label
93140,140.28056112224448,186,-0.8901,mod
93141,141.2825651302605,186,-0.8408,mod
93142,142.28456913827654,186,-0.8161,mod
93143,143.28657314629257,186,-0.8071,mod
93144,144.2885771543086,186,-0.8506,mod
93145,145.29058116232463,186,-0.9594,mod
93146,146.29258517034066,186,-0.8734,mod
93147,147.2945891783567,186,-0.7777,mod
93148,148.29659318637272,186,-0.7718,mod
93149,149.29859719438875,186,-0.7695,mod
93150,150.3006012024048,186,-0.7402,mod
93151,151.30260521042084,186,-0.72,mod
93152,152.30460921843687,186,-0.7577,mod
93153,153.3066132264529,186,-0.8242,mod
93154,154.30861723446893,186,-0.8169,mod
93155,155.31062124248496,186,-0.8259,mod
93156,156.312625250501,186,-0.9917,mod
93157,157.31462925851702,186,-0.8831,mod
93158,158.31663326653305,186,-0.7932,mod
93159,159.31863727454908,186,-0.7666,mod
93160,160.3206412825651,186,-0.865,mod
93161,161.32264529058114,186,-0.9323,mod
93162,162.32464929859717,186,-0.9469,mod
93163,163.3266533066132,186,-0.9375,mod
93164,164.32865731462925,186,-0.9184,mod
93165,165.33066132264528,186,-0.8216,mod
93166,166.3326653306613,186,-0.9295,mod
93167,167.33466933867734,186,-1.0239,mod
93168,168.33667334669337,186,-0.9484,mod
93169,169.3386773547094,186,-0.9813,mod
93170,170.34068136272543,186,-0.8344,mod
93171,171.34268537074146,186,-0.8293,mod
93172,172.3446893787575,186,-0.908,mod
93173,173.34669338677352,186,-0.9248,mod
93174,174.34869739478955,186,-0.9073,mod
93175,175.35070140280558,186,-0.8882,mod
93176,176.3527054108216,186,-0.9251,mod
93177,177.35470941883764,186,-0.9464,mod
93178,178.3567134268537,186,-0.9598,mod
93179,179.35871743486973,186,-1.0199,mod
93180,180.36072144288576,186,-0.9345,mod
93181,181.3627254509018,186,-0.8131,mod
93182,182.36472945891782,186,-0.8216,mod
93183,183.36673346693385,186,-0.889,mod
93184,184.36873747494988,186,-0.9016,mod
93185,185.3707414829659,186,-0.9053,mod
93186,186.37274549098194,186,-0.906,mod
93187,187.37474949899797,186,-0.8481,mod
93188,188.376753507014,186,-0.8754,mod
93189,189.37875751503003,186,-0.9133,mod
93190,190.38076152304606,186,-0.9383,mod
93191,191.3827655310621,186,-0.9439,mod
93192,192.38476953907815,186,-0.8966,mod
93193,193.38677354709418,186,-0.9463,mod
93194,194.3887775551102,186,-1.0074,mod
93195,195.39078156312624,186,-0.9248,mod
93196,196.39278557114227,186,-0.9252,mod
93197,197.3947895791583,186,-0.9236,mod
93198,198.39679358717433,186,-0.8355,mod
93199,199.39879759519036,186,-0.9434,mod
93200,200.4008016032064,186,-0.6513,mod
93201,201.40280561122242,186,-0.6345,mod
93202,202.40480961923845,186,-0.6176,mod
93203,203.40681362725448,186,-0.6007,mod
93204,204.4088176352705,186,-0.5839,mod
93205,205.41082164328654,186,-0.567,mod
93206,206.41282565130257,186,-0.5502,mod
93207,207.41482965931863,186,-0.5333,mod
93208,208.41683366733466,186,-0.5165,mod
93209,209.4188376753507,186,-0.4996,mod
93210,210.42084168336672,186,-0.4827,mod
93211,211.42284569138275,186,-0.4659,mod
93212,212.42484969939878,186,-0.449,mod
93213,213.4268537074148,186,-0.4322,mod
93214,214.42885771543084,186,-0.4153,mod
93215,215.43086172344687,186,-0.3985,mod
93216,216.4328657314629,186,-0.3816,mod
93217,217.43486973947893,186,-0.3647,mod
93218,218.43687374749496,186,-0.3479,mod
93219,219.438877755511,186,-0.331,mod
93220,220.44088176352702,186,-0.321,mod
93221,221.44288577154308,186,-0.3381,mod
93222,222.4448897795591,186,-0.3551,mod
93223,223.44689378757514,186,-0.3722,mod
93224,224.44889779559117,186,-0.3893,mod
93225,225.4509018036072,186,-0.4064,mod
93226,226.45290581162322,186,-0.4235,mod
93227,227.45490981963925,186,-0.4406,mod
93228,228.45691382765528,186,-0.4577,mod
93229,229.45891783567131,186,-0.4748,mod
93230,230.46092184368734,186,-0.4919,mod
93231,231.46292585170337,186,-0.509,mod
93232,232.4649298597194,186,-0.5261,mod
93233,233.46693386773543,186,-0.5431,mod
93234,234.46893787575146,186,-0.5602,mod
93235,235.47094188376752,186,-0.5773,mod
93236,236.47294589178355,186,-0.5944,mod
93237,237.47494989979958,186,-0.6115,mod
93238,238.4769539078156,186,-0.6286,mod
93239,239.47895791583164,186,-0.6457,mod
93240,240.48096192384767,186,-0.6565,mod
93241,241.4829659318637,186,-0.6579,mod
93242,242.48496993987973,186,-0.6593,mod
93243,243.48697394789576,186,-0.6607,mod
93244,244.4889779559118,186,-0.6621,mod
93245,245.49098196392782,186,-0.6635,mod
93246,246.49298597194385,186,-0.6649,mod
93247,247.49498997995988,186,-0.6663,mod
93248,248.4969939879759,186,-0.6677,mod
93249,249.49899799599197,186,-0.6692,mod
93250,250.501002004008,186,-0.6706,mod
93251,251.50300601202403,186,-0.672,mod
93252,252.50501002004006,186,-0.6734,mod
93253,253.5070140280561,186,-0.6748,mod
93254,254.50901803607212,186,-0.6762,mod
93255,255.51102204408815,186,-0.6776,mod
93256,256.5130260521042,186,-0.679,mod
93257,257.51503006012024,186,-0.6804,mod
93258,258.51703406813624,186,-0.6818,mod
93259,259.5190380761523,186,-0.6832,mod
93260,260.5210420841683,186,-0.6839,mod
93261,261.52304609218436,186,-0.6841,mod
93262,262.52505010020036,186,-0.6844,mod
93263,263.5270541082164,186,-0.6846,mod
93264,264.5290581162324,186,-0.6848,mod
93265,265.5310621242485,186,-0.6851,mod
93266,266.5330661322645,186,-0.6853,mod
93267,267.53507014028054,186,-0.6855,mod
93268,268.53707414829654,186,-0.6858,mod
93269,269.5390781563126,186,-0.686,mod
93270,270.5410821643286,186,-0.6862,mod
93271,271.54308617234466,186,-0.6865,mod
93272,272.5450901803607,186,-0.6867,mod
93273,273.5470941883767,186,-0.6869,mod
93274,274.5490981963928,186,-0.6872,mod
93275,275.5511022044088,186,-0.6874,mod
93276,276.55310621242484,186,-0.6876,mod
93277,277.55511022044084,186,-0.6879,mod
93278,278.5571142284569,186,-0.6881,mod
93279,279.5591182364729,186,-0.6883,mod
93280,280.56112224448896,186,-0.6785,mod
93281,281.56312625250496,186,-0.6661,mod
93282,282.565130260521,186,-0.6537,mod
93283,283.567134268537,186,-0.6412,mod
93284,284.5691382765531,186,-0.6288,mod
93285,285.57114228456913,186,-0.6164,mod
93286,286.57314629258514,186,-0.604,mod
93287,287.5751503006012,186,-0.5916,mod
93288,288.5771543086172,186,-0.5792,mod
93289,289.57915831663325,186,-0.5668,mod
93290,290.58116232464926,186,-0.5544,mod
93291,291.5831663326653,186,-0.542,mod
93292,292.5851703406813,186,-0.5296,mod
93293,293.5871743486974,186,-0.5172,mod
93294,294.5891783567134,186,-0.5047,mod
93295,295.59118236472943,186,-0.4923,mod
93296,296.59318637274544,186,-0.4799,mod
93297,297.5951903807615,186,-0.4675,mod
93298,298.5971943887775,186,-0.4551,mod
93299,299.59919839679355,186,-0.4427,mod
93300,300.6012024048096,186,-0.197,mod
93301,301.6032064128256,186,-0.283,mod
93302,302.6052104208417,186,-0.3597,mod
93303,303.6072144288577,186,-0.288,mod
93304,304.60921843687373,186,-0.2467,mod
93305,305.61122244488973,186,-0.433,mod
93306,306.6132264529058,186,-0.5746,mod
93307,307.6152304609218,186,-0.5077,mod
93308,308.61723446893785,186,-0.4723,mod
93309,309.61923847695385,186,-0.5392,mod
93310,310.6212424849699,186,-0.5099,mod
93311,311.6232464929859,186,-0.2496,mod
93312,312.625250501002,186,-0.1427,mod
93313,313.62725450901803,186,-0.317,mod
93314,314.62925851703403,186,-0.3379,mod
93315,315.6312625250501,186,-0.1397,mod
93316,316.6332665330661,186,-0.0943,mod
93317,317.63527054108215,186,-0.2209,mod
93318,318.63727454909815,186,-0.3462,mod
93319,319.6392785571142,186,-0.4704,mod
93320,320.6412825651302,186,-0.4822,mod
93321,321.64328657314627,186,-0.4153,mod
93322,322.64529058116227,186,-0.4473,mod
93323,323.64729458917833,186,-0.5333,mod
93324,324.64929859719433,186,-0.4726,mod
93325,325.6513026052104,186,-0.3508,mod
93326,326.6533066132264,186,-0.229,mod
93327,327.65531062124245,186,-0.1073,mod
93328,328.6573146292585,186,-0.3395,mod
93329,329.6593186372745,186,-0.6475,mod
93330,330.66132264529057,186,-0.6711,mod
93331,331.66332665330657,186,-0.6568,mod
93332,332.6653306613226,186,-0.6132,mod
93333,333.66733466933863,186,-0.5679,mod
93334,334.6693386773547,186,-0.6371,mod
93335,335.6713426853707,186,-0.6942,mod
93336,336.67334669338675,186,-0.5556,mod
93337,337.67535070140275,186,-0.4267,mod
93338,338.6773547094188,186,-0.3694,mod
93339,339.6793587174348,186,-0.3538,mod
93340,340.68136272545087,186,-0.5329,mod
93341,341.68336673346687,186,-0.6277,mod
93342,342.6853707414829,186,-0.4486,mod
93343,343.687374749499,186,-0.3735,mod
93344,344.689378757515,186,-0.5478,mod
93345,345.69138276553105,186,-0.6286,mod
93346,346.69338677354705,186,-0.5378,mod
93347,347.6953907815631,186,-0.4107,mod
93348,348.6973947895791,186,-0.2316,mod
93349,349.69939879759517,186,-0.2244,mod
93350,350.70140280561117,186,-0.4107,mod
93351,351.7034068136272,186,-0.473,mod
93352,352.7054108216432,186,-0.4253,mod
93353,353.7074148296593,186,-0.3705,mod
93354,354.7094188376753,186,-0.3108,mod
93355,355.71142284569135,186,-0.367,mod
93356,356.7134268537074,186,-0.4864,mod
93357,357.7154308617234,186,-0.2265,mod
93358,358.71743486973946,186,0.1914,mod
93359,359.71943887775547,186,-0.0299,mod
93360,360.7214428857715,186,-0.4478,mod
93361,361.7234468937875,186,-0.5785,mod
93362,362.7254509018036,186,-0.6478,mod
93363,363.7274549098196,186,-0.4832,mod
93364,364.72945891783564,186,-0.2873,mod
93365,365.73146292585164,186,-0.4916,mod
93366,366.7334669338677,186,-0.7208,mod
93367,367.7354709418837,186,-0.6611,mod
93368,368.73747494989976,186,-0.6021,mod
93369,369.73947895791576,186,-0.5544,mod
93370,370.7414829659318,186,-0.5176,mod
93371,371.7434869739479,186,-0.563,mod
93372,372.7454909819639,186,-0.5447,mod
93373,373.74749498997994,186,-0.2295,mod
93374,374.74949899799594,186,-0.0317,mod
93375,375.751503006012,186,-0.2156,mod
93376,376.753507014028,186,-0.377,mod
93377,377.75551102204406,186,-0.4844,mod
93378,378.75751503006006,186,-0.511,mod
93379,379.7595190380761,186,-0.3892,mod
93380,380.7615230460921,186,-0.3775,mod
93381,381.7635270541082,186,-0.5232,mod
93382,382.7655310621242,186,-0.5745,mod
93383,383.76753507014024,186,-0.5195,mod
93384,384.7695390781563,186,-0.5139,mod
93385,385.7715430861723,186,-0.5521,mod
93386,386.77354709418836,186,-0.5229,mod
93387,387.77555110220436,186,-0.4465,mod
93388,388.7775551102204,186,-0.4211,mod
93389,389.7795591182364,186,-0.4235,mod
93390,390.7815631262525,186,-0.5438,mod
93391,391.7835671342685,186,-0.7134,mod
93392,392.78557114228454,186,-0.7022,mod
93393,393.78757515030054,186,-0.6353,mod
93394,394.7895791583166,186,-0.4957,mod
93395,395.7915831663326,186,-0.3404,mod
93396,396.79358717434866,186,-0.2295,mod
93397,397.79559118236466,186,-0.1244,mod
93398,398.7975951903807,186,-0.3407,mod
93399,399.7995991983968,186,-0.5771,mod
93400,400.8016032064128,186,-0.3315,mod
93401,401.80360721442884,186,-0.3304,mod
93402,402.80561122244484,186,-0.3294,mod
93403,403.8076152304609,186,-0.3284,mod
93404,404.8096192384769,186,-0.3273,mod
93405,405.81162324649296,186,-0.3263,mod
93406,406.81362725450896,186,-0.3253,mod
93407,407.815631262525,186,-0.3242,mod
93408,408.817635270541,186,-0.3232,mod
93409,409.8196392785571,186,-0.3222,mod
93410,410.8216432865731,186,-0.3201,mod
93411,411.82364729458914,186,-0.3181,mod
93412,412.82565130260514,186,-0.316,mod
93413,413.8276553106212,186,-0.3139,mod
93414,414.82965931863725,186,-0.3119,mod
93415,415.83166332665326,186,-0.3098,mod
93416,416.8336673346693,186,-0.3078,mod
93417,417.8356713426853,186,-0.3057,mod
93418,418.8376753507014,186,-0.3036,mod
93419,419.8396793587174,186,-0.3072,mod
93420,420.84168336673343,186,-0.3108,mod
93421,421.84368737474944,186,-0.3145,mod
93422,422.8456913827655,186,-0.3181,mod
93423,423.8476953907815,186,-0.3217,mod
93424,424.84969939879755,186,-0.3253,mod
93425,425.85170340681356,186,-0.3289,mod
93426,426.8537074148296,186,-0.3325,mod
93427,427.8557114228457,186,-0.3361,mod
93428,428.8577154308617,186,-0.3335,mod
93429,429.85971943887773,186,-0.3309,mod
93430,430.86172344689373,186,-0.3284,mod
93431,431.8637274549098,186,-0.3258,mod
93432,432.8657314629258,186,-0.3232,mod
93433,433.86773547094185,186,-0.3206,mod
93434,434.86973947895785,186,-0.3181,mod
93435,435.8717434869739,186,-0.3155,mod
93436,436.8737474949899,186,-0.3129,mod
93437,437.875751503006,186,-0.3278,mod
93438,438.877755511022,186,-0.3428,mod
93439,439.87975951903803,186,-0.3577,mod
93440,440.88176352705403,186,-0.3727,mod
93441,441.8837675350701,186,-0.3876,mod
93442,442.88577154308615,186,-0.4025,mod
93443,443.88777555110215,186,-0.4175,mod
93444,444.8897795591182,186,-0.4324,mod
93445,445.8917835671342,186,-0.4473,mod
93446,446.89378757515027,186,-0.4298,mod
93447,447.8957915831663,186,-0.4123,mod
93448,448.89779559118233,186,-0.3948,mod
93449,449.89979959919833,186,-0.3773,mod
93450,450.9018036072144,186,-0.3598,mod
93451,451.9038076152304,186,-0.3423,mod
93452,452.90581162324645,186,-0.3248,mod
93453,453.90781563126245,186,-0.3072,mod
93454,454.9098196392785,186,-0.2897,mod
93455,455.9118236472945,186,-0.3005,mod
93456,456.91382765531057,186,-0.3114,mod
93457,457.9158316633266,186,-0.3222,mod
93458,458.91783567134263,186,-0.333,mod
93459,459.9198396793587,186,-0.3438,mod
93460,460.9218436873747,186,-0.3546,mod
93461,461.92384769539075,186,-0.3654,mod
93462,462.92585170340675,186,-0.3763,mod
93463,463.9278557114228,186,-0.3871,mod
93464,464.9298597194388,186,-0.3881,mod
93465,465.93186372745487,186,-0.3891,mod
93466,466.93386773547087,186,-0.3902,mod
93467,467.9358717434869,186,-0.3912,mod
93468,468.93787575150293,186,-0.3922,mod
93469,469.939879759519,186,-0.3933,mod
93470,470.94188376753505,186,-0.3943,mod
93471,471.94388777555105,186,-0.3953,mod
93472,472.9458917835671,186,-0.3963,mod
93473,473.9478957915831,186,-0.386,mod
93474,474.94989979959917,186,-0.3757,mod
93475,475.95190380761517,186,-0.3654,mod
93476,476.9539078156312,186,-0.3551,mod
93477,477.9559118236472,186,-0.3448,mod
93478,478.9579158316633,186,-0.3345,mod
93479,479.9599198396793,186,-0.3242,mod
93480,480.96192384769535,186,-0.3139,mod
93481,481.96392785571135,186,-0.3036,mod
93482,482.9659318637274,186,-0.3124,mod
93483,483.9679358717434,186,-0.3211,mod
93484,484.96993987975947,186,-0.3299,mod
93485,485.9719438877755,186,-0.3387,mod
93486,486.9739478957915,186,-0.3474,mod
93487,487.9759519038076,186,-0.3562,mod
93488,488.9779559118236,186,-0.3649,mod
93489,489.97995991983964,186,-0.3737,mod
93490,490.98196392785565,186,-0.3824,mod
93491,491.9839679358717,186,-0.3804,mod
93492,492.9859719438877,186,-0.3783,mod
93493,493.98797595190376,186,-0.3763,mod
93494,494.98997995991976,186,-0.3742,mod
93495,495.9919839679358,186,-0.3721,mod
93496,496.9939879759518,186,-0.3701,mod
93497,497.9959919839679,186,-0.368,mod
93498,498.99799599198394,186,-0.366,mod
93499,500.0,186,-0.3639,mod
93500,0.0,187,0.3576,mod
93501,1.002004008016032,187,0.3586,mod
93502,2.004008016032064,187,0.3596,mod
93503,3.006012024048096,187,0.3606,mod
93504,4.008016032064128,187,0.3616,mod
93505,5.0100200400801596,187,0.3626,mod
93506,6.012024048096192,187,0.3637,mod
93507,7.014028056112224,187,0.3647,mod
93508,8.016032064128256,187,0.3657,mod
93509,9.018036072144287,187,0.3667,mod
93510,10.020040080160319,187,0.3637,mod
93511,11.02204408817635,187,0.3606,mod
93512,12.024048096192384,187,0.3576,mod
93513,13.026052104208416,187,0.3546,mod
93514,14.028056112224448,187,0.3516,mod
93515,15.03006012024048,187,0.3486,mod
93516,16.03206412825651,187,0.3455,mod
93517,17.034068136272545,187,0.3425,mod
93518,18.036072144288575,187,0.3395,mod
93519,19.03807615230461,187,0.342,mod
93520,20.040080160320638,187,0.3445,mod
93521,21.04208416833667,187,0.3471,mod
93522,22.0440881763527,187,0.3496,mod
93523,23.046092184368735,187,0.3521,mod
93524,24.04809619238477,187,0.3546,mod
93525,25.0501002004008,187,0.3571,mod
93526,26.052104208416832,187,0.3596,mod
93527,27.054108216432862,187,0.3621,mod
93528,28.056112224448896,187,0.3586,mod
93529,29.058116232464926,187,0.3551,mod
93530,30.06012024048096,187,0.3516,mod
93531,31.06212424849699,187,0.3481,mod
93532,32.06412825651302,187,0.3445,mod
93533,33.06613226452905,187,0.341,mod
93534,34.06813627254509,187,0.3375,mod
93535,35.07014028056112,187,0.334,mod
93536,36.07214428857715,187,0.3305,mod
93537,37.07414829659318,187,0.334,mod
93538,38.07615230460922,187,0.3375,mod
93539,39.07815631262525,187,0.341,mod
93540,40.080160320641276,187,0.3445,mod
93541,41.08216432865731,187,0.3481,mod
93542,42.08416833667334,187,0.3516,mod
93543,43.08617234468937,187,0.3551,mod
93544,44.0881763527054,187,0.3586,mod
93545,45.09018036072144,187,0.3621,mod
93546,46.09218436873747,187,0.3792,mod
93547,47.0941883767535,187,0.3963,mod
93548,48.09619238476954,187,0.4134,mod
93549,49.09819639278557,187,0.4305,mod
93550,50.1002004008016,187,0.4476,mod
93551,51.10220440881763,187,0.4647,mod
93552,52.104208416833664,187,0.4819,mod
93553,53.106212424849694,187,0.499,mod
93554,54.108216432865724,187,0.5161,mod
93555,55.110220440881754,187,0.4949,mod
93556,56.11222444889779,187,0.4738,mod
93557,57.11422845691382,187,0.4527,mod
93558,58.11623246492985,187,0.4316,mod
93559,59.11823647294589,187,0.4104,mod
93560,60.12024048096192,187,0.3893,mod
93561,61.12224448897795,187,0.3682,mod
93562,62.12424849699398,187,0.3471,mod
93563,63.126252505010015,187,0.3259,mod
93564,64.12825651302605,187,0.344,mod
93565,65.13026052104208,187,0.3621,mod
93566,66.1322645290581,187,0.3802,mod
93567,67.13426853707413,187,0.3984,mod
93568,68.13627254509018,187,0.4165,mod
93569,69.13827655310621,187,0.4346,mod
93570,70.14028056112224,187,0.4527,mod
93571,71.14228456913827,187,0.4708,mod
93572,72.1442885771543,187,0.4889,mod
93573,73.14629258517033,187,0.4869,mod
93574,74.14829659318636,187,0.4849,mod
93575,75.1503006012024,187,0.4829,mod
93576,76.15230460921843,187,0.4808,mod
93577,77.15430861723446,187,0.4788,mod
93578,78.1563126252505,187,0.4768,mod
93579,79.15831663326652,187,0.4748,mod
93580,80.16032064128255,187,0.4728,mod
93581,81.16232464929858,187,0.4708,mod
93582,82.16432865731463,187,0.4577,mod
93583,83.16633266533066,187,0.4446,mod
93584,84.16833667334669,187,0.4316,mod
93585,85.17034068136272,187,0.4185,mod
93586,86.17234468937875,187,0.4054,mod
93587,87.17434869739478,187,0.3923,mod
93588,88.1763527054108,187,0.3792,mod
93589,89.17835671342685,187,0.3662,mod
93590,90.18036072144288,187,0.3531,mod
93591,91.18236472945891,187,0.3682,mod
93592,92.18436873747494,187,0.3833,mod
93593,93.18637274549097,187,0.3984,mod
93594,94.188376753507,187,0.4134,mod
93595,95.19038076152303,187,0.4285,mod
93596,96.19238476953907,187,0.4436,mod
93597,97.1943887775551,187,0.4587,mod
93598,98.19639278557113,187,0.4738,mod
93599,99.19839679358716,187,0.4889,mod
93600,100.2004008016032,187,-0.9551,mod
93601,101.20240480961922,187,-0.9531,mod
93602,102.20440881763525,187,-0.951,mod
93603,103.20641282565128,187,-0.949,mod
93604,104.20841683366733,187,-0.9469,mod
93605,105.21042084168336,187,-0.9449,mod
93606,106.21242484969939,187,-0.9428,mod
93607,107.21442885771542,187,-0.9407,mod
93608,108.21643286573145,187,-0.9387,mod
93609,109.21843687374748,187,-0.9366,mod
93610,110.22044088176351,187,-0.9346,mod
93611,111.22244488977955,187,-0.9325,mod
93612,112.22444889779558,187,-0.9305,mod
93613,113.22645290581161,187,-0.9284,mod
93614,114.22845691382764,187,-0.9263,mod
93615,115.23046092184367,187,-0.9243,mod
93616,116.2324649298597,187,-0.9222,mod
93617,117.23446893787573,187,-0.9202,mod
93618,118.23647294589178,187,-0.9181,mod
93619,119.2384769539078,187,-0.9161,mod
93620,120.24048096192384,187,-0.9142,mod
93621,121.24248496993987,187,-0.9133,mod
93622,122.2444889779559,187,-0.9124,mod
93623,123.24649298597193,187,-0.9115,mod
93624,124.24849699398796,187,-0.9106,mod
93625,125.250501002004,187,-0.9097,mod
93626,126.25250501002003,187,-0.9087,mod
93627,127.25450901803606,187,-0.9078,mod
93628,128.2565130260521,187,-0.9069,mod
93629,129.25851703406812,187,-0.906,mod
93630,130.26052104208415,187,-0.9051,mod
93631,131.26252505010018,187,-0.9042,mod
93632,132.2645290581162,187,-0.9033,mod
93633,133.26653306613224,187,-0.9023,mod
93634,134.26853707414827,187,-0.9014,mod
93635,135.2705410821643,187,-0.9005,mod
93636,136.27254509018036,187,-0.8996,mod
93637,137.2745490981964,187,-0.8987,mod
93638,138.27655310621242,187,-0.8978,mod
93639,139.27855711422845,187,-0.8969,mod
93640,140.28056112224448,187,-0.8955,mod
93641,141.2825651302605,187,-0.8934,mod
93642,142.28456913827654,187,-0.8914,mod
93643,143.28657314629257,187,-0.8893,mod
93644,144.2885771543086,187,-0.8872,mod
93645,145.29058116232463,187,-0.8852,mod
93646,146.29258517034066,187,-0.8831,mod
93647,147.2945891783567,187,-0.8811,mod
93648,148.29659318637272,187,-0.879,mod
93649,149.29859719438875,187,-0.877,mod
93650,150.3006012024048,187,-0.8749,mod
93651,151.30260521042084,187,-0.8728,mod
93652,152.30460921843687,187,-0.8708,mod
93653,153.3066132264529,187,-0.8687,mod
93654,154.30861723446893,187,-0.8667,mod
93655,155.31062124248496,187,-0.8646,mod
93656,156.312625250501,187,-0.8626,mod
93657,157.31462925851702,187,-0.8605,mod
93658,158.31663326653305,187,-0.8584,mod
93659,159.31863727454908,187,-0.8564,mod
93660,160.3206412825651,187,-0.8567,mod
93661,161.32264529058114,187,-0.8585,mod
93662,162.32464929859717,187,-0.8603,mod
93663,163.3266533066132,187,-0.8621,mod
93664,164.32865731462925,187,-0.864,mod
93665,165.33066132264528,187,-0.8658,mod
93666,166.3326653306613,187,-0.8676,mod
93667,167.33466933867734,187,-0.8695,mod
93668,168.33667334669337,187,-0.8713,mod
93669,169.3386773547094,187,-0.8731,mod
93670,170.34068136272543,187,-0.8749,mod
93671,171.34268537074146,187,-0.8768,mod
93672,172.3446893787575,187,-0.8786,mod
93673,173.34669338677352,187,-0.8804,mod
93674,174.34869739478955,187,-0.8823,mod
93675,175.35070140280558,187,-0.8841,mod
93676,176.3527054108216,187,-0.8859,mod
93677,177.35470941883764,187,-0.8878,mod
93678,178.3567134268537,187,-0.8896,mod
93679,179.35871743486973,187,-0.8914,mod
93680,180.36072144288576,187,-0.8927,mod
93681,181.3627254509018,187,-0.8938,mod
93682,182.36472945891782,187,-0.895,mod
93683,183.36673346693385,187,-0.8961,mod
93684,184.36873747494988,187,-0.8973,mod
93685,185.3707414829659,187,-0.8984,mod
93686,186.37274549098194,187,-0.8995,mod
93687,187.37474949899797,187,-0.9007,mod
93688,188.376753507014,187,-0.9018,mod
93689,189.37875751503003,187,-0.903,mod
93690,190.38076152304606,187,-0.9041,mod
93691,191.3827655310621,187,-0.9053,mod
93692,192.38476953907815,187,-0.9064,mod
93693,193.38677354709418,187,-0.9076,mod
93694,194.3887775551102,187,-0.9087,mod
93695,195.39078156312624,187,-0.9098,mod
93696,196.39278557114227,187,-0.911,mod
93697,197.3947895791583,187,-0.9121,mod
93698,198.39679358717433,187,-0.9133,mod
93699,199.39879759519036,187,-0.9144,mod
93700,200.4008016032064,187,-0.851,mod
93701,201.40280561122242,187,-0.9426,mod
93702,202.40480961923845,187,-0.8993,mod
93703,203.40681362725448,187,-0.851,mod
93704,204.4088176352705,187,-0.8742,mod
93705,205.41082164328654,187,-0.8767,mod
93706,206.41282565130257,187,-0.8405,mod
93707,207.41482965931863,187,-0.8425,mod
93708,208.41683366733466,187,-0.8747,mod
93709,209.4188376753507,187,-0.7605,mod
93710,210.42084168336672,187,-0.937,mod
93711,211.42284569138275,187,-0.8586,mod
93712,212.42484969939878,187,-0.8148,mod
93713,213.4268537074148,187,-0.7877,mod
93714,214.42885771543084,187,-0.838,mod
93715,215.43086172344687,187,-0.8933,mod
93716,216.4328657314629,187,-0.8465,mod
93717,217.43486973947893,187,-0.8364,mod
93718,218.43687374749496,187,-0.8918,mod
93719,219.438877755511,187,-0.8329,mod
93720,220.44088176352702,187,-0.8712,mod
93721,221.44288577154308,187,-0.8556,mod
93722,222.4448897795591,187,-0.8344,mod
93723,223.44689378757514,187,-0.8219,mod
93724,224.44889779559117,187,-0.8269,mod
93725,225.4509018036072,187,-0.8817,mod
93726,226.45290581162322,187,-0.8878,mod
93727,227.45490981963925,187,-0.8284,mod
93728,228.45691382765528,187,-0.8033,mod
93729,229.45891783567131,187,-0.9089,mod
93730,230.46092184368734,187,-0.845,mod
93731,231.46292585170337,187,-0.8591,mod
93732,232.4649298597194,187,-0.8415,mod
93733,233.46693386773543,187,-0.8375,mod
93734,234.46893787575146,187,-0.8817,mod
93735,235.47094188376752,187,-0.8998,mod
93736,236.47294589178355,187,-0.9144,mod
93737,237.47494989979958,187,-0.9793,mod
93738,238.4769539078156,187,-0.924,mod
93739,239.47895791583164,187,-0.9023,mod
93740,240.48096192384767,187,-0.846,mod
93741,241.4829659318637,187,-0.8712,mod
93742,242.48496993987973,187,-0.9054,mod
93743,243.48697394789576,187,-0.8988,mod
93744,244.4889779559118,187,-0.8878,mod
93745,245.49098196392782,187,-0.8782,mod
93746,246.49298597194385,187,-0.8717,mod
93747,247.49498997995988,187,-0.8596,mod
93748,248.4969939879759,187,-0.8601,mod
93749,249.49899799599197,187,-0.8309,mod
93750,250.501002004008,187,-0.8812,mod
93751,251.50300601202403,187,-0.839,mod
93752,252.50501002004006,187,-0.8812,mod
93753,253.5070140280561,187,-0.8893,mod
93754,254.50901803607212,187,-0.8465,mod
93755,255.51102204408815,187,-0.8621,mod
93756,256.5130260521042,187,-0.7706,mod
93757,257.51503006012024,187,-0.7892,mod
93758,258.51703406813624,187,-0.8455,mod
93759,259.5190380761523,187,-0.8556,mod
93760,260.5210420841683,187,-0.8525,mod
93761,261.52304609218436,187,-0.8636,mod
93762,262.52505010020036,187,-0.8968,mod
93763,263.5270541082164,187,-0.7967,mod
93764,264.5290581162324,187,-0.8596,mod
93765,265.5310621242485,187,-0.8344,mod
93766,266.5330661322645,187,-0.8359,mod
93767,267.53507014028054,187,-0.7917,mod
93768,268.53707414829654,187,-0.8445,mod
93769,269.5390781563126,187,-0.8254,mod
93770,270.5410821643286,187,-0.8239,mod
93771,271.54308617234466,187,-0.8279,mod
93772,272.5450901803607,187,-0.7786,mod
93773,273.5470941883767,187,-0.8676,mod
93774,274.5490981963928,187,-0.8515,mod
93775,275.5511022044088,187,-0.8631,mod
93776,276.55310621242484,187,-0.8862,mod
93777,277.55511022044084,187,-0.8561,mod
93778,278.5571142284569,187,-0.8571,mod
93779,279.5591182364729,187,-0.8556,mod
93780,280.56112224448896,187,-0.8234,mod
93781,281.56312625250496,187,-0.851,mod
93782,282.565130260521,187,-0.8435,mod
93783,283.567134268537,187,-0.8817,mod
