,quality,modification
19266,12.237654320987652,m1A
19267,12.620192307692307,m1A
19268,12.339031339031337,m1A
19269,11.10704960835509,m1A
19270,10.032653061224487,m1A
19271,12.122662677636498,m1A
19272,12.869463869463871,m1A
19273,10.553191489361701,m1A
19274,12.742919389978212,m1A
19275,13.483471074380162,m1A
19276,10.449477351916379,m1A
19277,11.421800947867297,m1A
19278,13.443271767810025,m1A
19279,14.24235294117647,m1A
19280,13.451371571072322,m1A
19281,10.487972508591064,m1A
19282,11.746192893401016,m1A
19283,13.530201342281877,m1A
19284,12.601423487544487,m1A
19285,13.25903614457831,m1A
19286,11.389705882352942,m1A
19287,13.593849416755035,m1A
19288,12.15986394557823,m1A
19289,10.146198830409354,m1A
19290,12.533073929961091,m1A
19291,13.602055800293684,m1A
19292,11.882783882783883,m1A
19293,12.371052631578948,m1A
19294,14.122180451127818,m1A
19295,9.010221465076661,m1A
19296,11.979539641943731,m1A
19297,11.822900763358781,m1A
19298,12.054263565891475,m1A
19299,12.155477031802121,m1A
19300,12.565027322404369,m1A
19301,12.178523489932886,m1A
19302,12.14035087719298,m1A
19303,12.79,m1A
19304,12.27800829875519,m1A
19305,8.875647668393782,m1A
19306,10.28076923076923,m1A
19307,11.388646288209607,m1A
19308,12.666666666666664,m1A
19309,13.756756756756758,m1A
19310,11.78578024007387,m1A
19311,12.889848812095032,m1A
19312,11.338129496402878,m1A
19313,14.992890995260666,m1A
19314,14.22670025188917,m1A
19315,12.914196567862717,m1A
19316,11.719242902208201,m1A
19317,10.729281767955804,m1A
19318,9.936046511627907,m1A
19319,8.148148148148145,m1A
19320,9.60967993754879,m1A
19321,11.642635658914728,m1A
19322,14.495522388059705,m1A
19323,12.951584507042256,m1A
19324,11.533834586466163,m1A
19325,12.155193992490616,m1A
19326,12.691797845898925,m1A
19327,10.308457711442784,m1A
19328,13.772727272727273,m1A
19329,12.140391254315304,m1A
19330,11.502057613168724,m1A
19331,11.200445434298445,m1A
19332,12.70422535211268,m1A
19333,11.926421404682273,m1A
19334,11.508353221957037,m1A
19335,11.98139534883721,m1A
19336,10.926136363636367,m1A
19337,12.889733840304181,m1A
19338,12.825174825174827,m1A
19339,12.682432432432435,m1A
19340,12.507477567298103,m1A
19341,11.83958333333333,m1A
19342,11.020648967551622,m1A
19343,9.424164524421592,m1A
19344,11.855541718555415,m1A
19345,10.685618729096987,m1A
19346,9.884030418250951,m1A
19347,12.836343115124151,m1A
19348,11.340336134453779,m1A
19349,12.482638888888886,m1A
19350,9.779661016949156,m1A
19351,11.474193548387099,m1A
19352,11.003472222222221,m1A
19353,11.79784946236559,m1A
19354,10.178053830227746,m1A
19355,12.794044665012407,m1A
19356,11.608080808080807,m1A
19357,14.917121046892042,m1A
19358,12.748263888888886,m1A
19359,12.488664987405542,m1A
19360,12.523308270676694,m1A
19361,13.144717800289435,m1A
19362,11.692796610169495,m1A
19363,12.093023255813954,m1A
19364,12.25063613231552,m1A
19365,11.82828282828283,m1A
19366,10.662162162162161,m1A
19367,12.100263852242747,m1A
19368,12.246636771300452,m1A
19369,11.402864816472693,m1A
19370,10.671916010498691,m1A
19371,14.73260073260073,m1A
19372,13.263363754889177,m1A
19373,11.979079497907946,m1A
19374,11.631513647642677,m1A
19375,11.205035971223019,m1A
19376,11.05899705014749,m1A
19377,10.451443569553803,m1A
19378,12.433497536945815,m1A
19379,12.746913580246911,m1A
19380,12.169856459330141,m1A
19381,9.511320754716984,m1A
19382,12.974166666666669,m1A
19383,9.413897280966765,m1A
19384,11.847222222222221,m1A
19385,12.727777777777774,m1A
19386,13.55681818181818,m1A
19387,11.654676258992808,m1A
19388,12.608888888888892,m1A
19389,10.83884297520661,m1A
19390,11.165384615384617,m1A
19391,14.04541895066562,m1A
19392,12.634328358208954,m1A
19393,12.269841269841272,m1A
19394,12.906148867313917,m1A
19395,12.950421940928273,m1A
19396,10.56088560885609,m1A
19397,12.421013412816691,m1A
19398,13.54641909814324,m1A
19399,12.335664335664333,m1A
19400,12.387959866220733,m1A
19401,14.878787878787875,m1A
19402,12.294790343074965,m1A
19403,10.15141955835962,m1A
19404,11.880769230769232,m1A
19405,8.12463768115942,m1A
19406,12.261410788381745,m1A
19407,9.559670781893004,m1A
19408,16.252252252252255,m1A
19409,13.436936936936938,m1A
19410,12.3579418344519,m1A
19411,11.927058823529414,m1A
19412,12.05095541401274,m1A
19413,11.442567567567565,m1A
19414,10.425352112676059,m1A
19415,10.063492063492063,m1A
19416,11.029661016949156,m1A
19417,11.972413793103449,m1A
19418,11.856823266219237,m1A
19419,11.766990291262132,m1A
19420,11.993749999999999,m1A
19421,10.787654320987656,m1A
19422,12.827956989247312,m1A
19423,12.981042654028435,m1A
19424,6.94472361809045,m1A
19425,11.032258064516128,m1A
19426,12.279835390946502,m1A
19427,12.061855670103093,m1A
19428,12.009316770186338,m1A
19429,13.490825688073393,m1A
19430,12.511482254697285,m1A
19431,12.025069637883007,m1A
19432,10.15625,m1A
19433,14.32701421800948,m1A
19434,11.819512195121952,m1A
19435,12.980392156862742,m1A
19436,14.911270983213427,m1A
19437,10.21516754850088,m1A
19438,12.479927007299267,m1A
19439,13.551724137931032,m1A
19440,11.416829745596871,m1A
19441,11.078717201166178,m1A
19442,13.128787878787875,m1A
19443,13.29368029739777,m1A
19444,11.972696245733786,m1A
19445,12.890173410404621,m1A
19446,9.465299684542586,m1A
19447,9.566308243727597,m1A
19448,13.524193548387096,m1A
19449,13.409893992932865,m1A
19450,12.81181318681319,m1A
19451,11.813802083333336,m1A
19452,13.295238095238098,m1A
19453,11.416020671834623,m1A
19454,11.504504504504503,m1A
19455,12.103921568627449,m1A
19456,12.56425702811245,m1A
19457,11.506203473945412,m1A
19458,13.762326169405817,m1A
19459,11.79225352112676,m1A
19460,11.22924901185771,m1A
19461,13.119341563786008,m1A
19462,13.414110429447852,m1A
19463,12.185053380782918,m1A
19464,9.761702127659575,m1A
19465,12.933179723502306,m1A
19466,12.544517338331772,m1A
19467,11.215932914046121,m1A
19468,12.823633156966487,m1A
19469,10.509493670886073,m1A
19470,11.78855032317636,m1A
19471,12.136690647482013,m1A
19472,15.700699300699299,m1A
19473,13.057823129251702,m1A
19474,14.381468110709989,m1A
19475,12.427701674277017,m1A
19476,13.442335766423355,m1A
19477,12.116504854368934,m1A
19478,13.36105032822757,m1A
19479,14.735735735735737,m1A
19480,11.74647887323944,m1A
19481,12.481751824817515,m1A
19482,11.981481481481481,m1A
19483,10.659842519685043,m1A
19484,10.575250836120404,m1A
19485,12.626707132018211,m1A
19486,10.024640657084191,m1A
19487,11.951298701298704,m1A
19488,11.945736434108525,m1A
19489,11.80629539951574,m1A
19490,13.16053511705686,m1A
19491,9.552204176334108,m1A
19492,11.522900763358777,m1A
19493,10.128035320088301,m1A
19494,12.007246376811594,m1A
19495,11.224222585924714,m1A
19496,13.428940568475454,m1A
19497,12.207708779443252,m1A
19498,12.726535341830825,m1A
19499,11.371335504885991,m1A
19500,13.179487179487182,m1A
19501,12.147302904564313,m1A
19502,10.516795865633078,m1A
19503,12.637992831541219,m1A
19504,11.090410958904108,m1A
19505,11.269801980198018,m1A
19506,12.443277310924373,m1A
19507,14.687272727272727,m1A
19508,10.389380530973455,m1A
19509,11.406417112299465,m1A
19510,11.457219251336902,m1A
19511,13.644147682639435,m1A
19512,14.10144927536232,m1A
19513,13.518018018018019,m1A
19514,10.494163424124515,m1A
19515,11.707704527402697,m1A
19516,12.746543778801843,m1A
19517,12.291044776119406,m1A
19518,11.790476190476191,m1A
19519,13.788113695090438,m1A
19520,12.959367945823928,m1A
19521,13.680497925311201,m1A
19522,13.577956989247312,m1A
19523,9.468677494199532,m1A
19524,12.088235294117645,m1A
19525,11.486187845303867,m1A
19526,12.760213143872114,m1A
19527,10.53846153846154,m1A
19528,12.479166666666664,m1A
19529,13.584051724137929,m1A
19530,12.113402061855673,m1A
19531,15.422413793103445,m1A
19532,10.148783977110156,m1A
19533,12.525065963060683,m1A
19534,12.150442477876105,m1A
19535,11.347953216374272,m1A
19536,12.320463320463318,m1A
19537,11.460122699386503,m1A
19538,13.866391184573004,m1A
19539,14.902272727272724,m1A
19540,13.561688311688314,m1A
19541,13.306976744186045,m1A
19542,11.416490486257928,m1A
19543,9.66222222222222,m1A
19544,11.5,m1A
19545,10.201834862385319,m1A
19546,10.434389140271492,m1A
19547,10.795744680851065,m1A
19548,11.705882352941174,m1A
19549,10.8527724665392,m1A
19550,13.349544072948326,m1A
19551,12.044921875,m1A
19552,14.18867924528302,m1A
19553,8.1389337641357,m1A
19554,12.433962264150942,m1A
19555,15.386759581881535,m1A
19556,13.045840407470287,m1A
19557,12.086274509803921,m1A
19558,14.894645941278064,m1A
19559,10.683018867924531,m1A
19560,12.422746781115883,m1A
19561,11.979879275653921,m1A
19562,13.58222222222222,m1A
19563,13.398945518453424,m1A
19564,12.845945945945942,m1A
19565,11.903133903133906,m1A
19566,13.418566775244301,m1A
19567,10.664761904761903,m1A
19568,9.970464135021096,m1A
19569,12.567703109327987,m1A
19570,12.212962962962962,m1A
19571,12.632911392405063,m1A
19572,13.563527653213754,m1A
19573,12.155172413793103,m1A
19574,12.34188034188034,m1A
19575,11.786231884057969,m1A
19576,13.921985815602838,m1A
19577,14.186335403726709,m1A
19578,12.366609294320135,m1A
19579,13.21700879765396,m1A
19580,13.076399394856281,m1A
19581,10.654545454545456,m1A
19582,8.764150943396224,m1A
19583,12.53252032520325,m1A
19584,10.408921933085502,m1A
19585,12.762790697674419,m1A
19586,10.955882352941174,m1A
19587,12.901587301587298,m1A
19588,14.124716553287982,m1A
19589,13.246192893401016,m1A
19590,11.291736930860033,m1A
19591,14.223404255319146,m1A
19592,11.16796875,m1A
19593,13.384615384615387,m1A
19594,14.276094276094277,m1A
19595,11.927007299270073,m1A
19596,11.469999999999999,m1A
19597,11.387096774193552,m1A
19598,12.440329218106996,m1A
19599,11.966233766233763,m1A
19600,10.889818688981869,m1A
19601,17.985915492957744,m1A
19602,11.948339483394832,m1A
19603,12.156156156156158,m1A
19604,13.878787878787875,m1A
19605,11.659310344827588,m1A
19606,13.85301837270341,m1A
19607,13.438271604938272,m1A
19608,12.937185929648244,m1A
19609,14.18468899521531,m1A
19610,11.471135940409681,m1A
19611,12.630662020905923,m1A
19612,11.004504504504503,m1A
19613,12.06222865412446,m1A
19614,12.327205882352942,m1A
19615,12.362229102167184,m1A
19616,13.368421052631582,m1A
19617,10.121042830540034,m1A
19618,11.165775401069517,m1A
19619,12.696969696969695,m1A
19620,12.13068181818182,m1A
19621,12.452115812917597,m1A
19622,11.527918781725887,m1A
19623,12.41335740072202,m1A
19624,13.216738197424895,m1A
19625,10.968531468531467,m1A
19626,10.697604790419163,m1A
19627,12.515901060070668,m1A
19628,11.950000000000003,m1A
19629,11.042194092827003,m1A
19630,14.32924961715161,m1A
19631,12.302832244008712,m1A
19632,11.50859950859951,m1A
19633,11.540845070422534,m1A
19634,14.405904059040587,m1A
19635,12.13267326732673,m1A
19636,9.412671232876711,m1A
19637,11.650990099009903,m1A
19638,9.203252032520325,m1A
19639,14.913636363636364,m1A
19640,10.214666666666666,m1A
19641,12.93333333333333,m1A
19642,8.960280373831779,m1A
19643,14.011396011396009,m1A
19644,10.384074941451992,m1A
19645,12.460807600950119,m1A
19646,13.892857142857146,m1A
19647,13.866817155756209,m1A
19648,12.443736730360932,m1A
19649,10.095081967213112,m1A
19650,12.606707317073173,m1A
19651,9.483471074380162,m1A
19652,10.774487471526193,m1A
19653,11.508974358974356,m1A
19654,11.464912280701753,m1A
19655,11.745995423340958,m1A
19656,10.99284436493739,m1A
19657,11.310249307479225,m1A
19658,10.016018306636155,m1A
19659,11.524163568773233,m1A
19660,10.433234421364986,m1A
19661,12.548728813559322,m1A
19662,12.491442542787283,m1A
19663,14.419811320754718,m1A
19664,11.552955665024633,m1A
19665,10.299790356394126,m1A
19666,12.025495750708217,m1A
19667,11.35043668122271,m1A
19668,11.096573208722738,m1A
19669,12.47680412371134,m1A
19670,10.886614173228345,m1A
19671,12.318644067796612,m1A
19672,10.506410256410255,m1A
19673,11.81111111111111,m1A
19674,12.498652291105124,m1A
19675,13.47634069400631,m1A
19676,11.916083916083913,m1A
19677,12.213438735177867,m1A
19678,13.298050139275766,m1A
19679,15.76442307692308,m1A
19680,13.672489082969435,m1A
19681,10.734219269102987,m1A
19682,10.572916666666664,m1A
19683,14.01311475409836,m1A
19684,12.623188405797102,m1A
19685,11.79061371841155,m1A
19686,12.0,m1A
19687,12.310924369747902,m1A
19688,12.646808510638294,m1A
19689,14.595394736842103,m1A
19690,11.87017543859649,m1A
19691,11.376321353065542,m1A
19692,14.03435399551904,m1A
19693,9.78901098901099,m1A
19694,12.75160875160875,m1A
19695,13.452830188679243,m1A
19696,12.491935483870968,m1A
19697,12.556634304207122,m1A
19698,11.94809688581315,m1A
19699,12.572580645161288,m1A
19700,10.814977973568283,m1A
19701,10.92583732057416,m1A
19702,15.93067590987868,m1A
19703,11.389920424403186,m1A
19704,10.86915887850467,m1A
19705,10.581761006289305,m1A
19706,13.322695035460995,m1A
19707,13.159036144578316,m1A
19708,10.033670033670035,m1A
19709,9.614232209737828,m1A
19710,13.21729490022173,m1A
19711,12.757931844888368,m1A
19712,11.794425087108017,m1A
19713,11.45525291828794,m1A
19714,12.486419753086423,m1A
19715,12.841209829867672,m1A
19716,12.314798973481608,m1A
19717,13.0719794344473,m1A
19718,11.450199203187253,m1A
19719,10.69829222011385,m1A
19720,13.391380826737027,m1A
19721,10.689243027888445,m1A
19722,13.321033210332104,m1A
19723,11.245901639344261,m1A
19724,12.478787878787877,m1A
19725,13.581613508442778,m1A
19726,12.948220064724921,m1A
19727,11.948220064724921,m1A
19728,7.609958506224068,m1A
19729,12.072916666666664,m1A
19730,11.411949685534594,m1A
19731,12.110824742268044,m1A
19732,11.732394366197184,m1A
19733,11.285714285714285,m1A
19734,13.617363344051448,m1A
19735,13.078947368421055,m1A
19736,12.603729603729604,m1A
19737,12.046485260770972,m1A
19738,10.473837209302324,m1A
19739,11.27665706051873,m1A
19740,11.498470948012233,m1A
19741,11.897905759162306,m1A
19742,12.680722891566262,m1A
19743,13.955882352941174,m1A
19744,11.615602836879432,m1A
19745,10.385964912280699,m1A
19746,13.895017793594306,m1A
19747,13.117063492063494,m1A
19748,12.894553881807646,m1A
19749,11.977886977886975,m1A
19750,13.162726008344926,m1A
19751,13.914285714285711,m1A
19752,11.10526315789474,m1A
19753,12.748110831234257,m1A
19754,12.217687074829932,m1A
19755,11.789625360230545,m1A
19756,10.649532710280376,m1A
19757,13.89411764705882,m1A
19758,12.82377049180328,m1A
19759,11.453757225433527,m1A
19760,12.173106646058734,m1A
19761,10.444285714285712,m1A
19762,12.293617021276596,m1A
19763,13.588144726712855,m1A
19764,12.708695652173915,m1A
19765,10.031343283582089,m1A
19766,11.762962962962966,m1A
19767,11.30560928433269,m1A
19768,12.240618101545252,m1A
19769,13.940983606557374,m1A
19770,9.305747126436785,m1A
19771,13.588235294117645,m1A
19772,12.082361015785864,m1A
19773,13.515418502202643,m1A
19774,13.786206896551725,m1A
19775,11.756410256410255,m1A
19776,12.898039215686275,m1A
19777,13.090016366612112,m1A
19778,11.636704119850187,m1A
19779,12.224842767295598,m1A
19780,14.04794520547945,m1A
19781,12.327300150829565,m1A
19782,12.292845257903494,m1A
19783,11.545073375262056,m1A
19784,13.596226415094343,m1A
19785,12.236933797909408,m1A
19786,10.490625000000001,m1A
19787,12.549107142857146,m1A
19788,10.534090909090907,m1A
19789,11.764084507042256,m1A
19790,12.898089171974519,m1A
19791,12.07852193995381,m1A
19792,11.274143302180683,m1A
19793,12.516542155816438,m1A
19794,9.32692307692308,m1A
19795,12.715568862275447,m1A
19796,10.82843137254902,m1A
19797,12.719798657718123,m1A
19798,11.311004784688997,m1A
19799,14.210059171597635,m1A
19800,13.212765957446805,m1A
19801,13.210982658959537,m1A
19802,9.819810326659642,m1A
19803,12.99031476997579,m1A
19804,12.5921568627451,m1A
19805,13.401197604790418,m1A
19806,12.835376532399302,m1A
19807,13.28867403314917,m1A
19808,11.599303135888505,m1A
19809,14.036866359447004,m1A
19810,11.77202797202797,m1A
19811,11.385365853658534,m1A
19812,11.598484848484851,m1A
19813,10.620168067226892,m1A
19814,12.423611111111114,m1A
19815,12.60071942446043,m1A
19816,11.846874999999997,m1A
19817,12.05777777777778,m1A
19818,11.590062111801245,m1A
19819,11.987562189054728,m1A
19820,13.75816993464052,m1A
19821,13.58011049723757,m1A
19822,12.436194895591647,m1A
19823,11.101226993865033,m1A
19824,9.272965879265094,m1A
19825,11.538071065989847,m1A
19826,11.523333333333333,m1A
19827,14.531976744186046,m1A
19828,9.482100238663485,m1A
19829,12.177927927927925,m1A
19830,11.697508896797153,m1A
19831,12.237499999999997,m1A
19832,11.29457364341085,m1A
19833,11.649800266311587,m1A
19834,12.7451171875,m1A
19835,13.722929936305732,m1A
19836,9.813333333333333,m1A
19837,10.906354515050168,m1A
19838,13.900990099009903,m1A
19839,10.688755020080322,m1A
19840,11.182027649769587,m1A
19841,11.937689969604861,m1A
19842,10.112676056338032,m1A
19843,9.573979591836732,m1A
19844,13.85099846390169,m1A
19845,10.650485436893206,m1A
19846,12.797319932998327,m1A
19847,13.381578947368418,m1A
19848,12.45231607629428,m1A
19849,13.455235204855839,m1A
19850,12.392461197339244,m1A
19851,11.73026315789474,m1A
19852,11.899928520371695,m1A
19853,12.19934640522876,m1A
19854,12.732006125574273,m1A
19855,12.137724550898206,m1A
19856,13.730275229357801,m1A
19857,14.843304843304843,m1A
19858,13.141078838174273,m1A
19859,12.533492822966508,m1A
19860,9.43266475644699,m1A
19861,13.738775510204079,m1A
19862,14.037735849056602,m1A
19863,13.279742765273312,m1A
19864,12.83460949464012,m1A
19865,11.620689655172413,m1A
19866,12.503846153846155,m1A
19867,12.011494252873561,m1A
19868,10.2724573125464,m1A
19869,12.344907407407405,m1A
19870,11.440894568690098,m1A
19871,10.739938080495357,m1A
19872,14.758474576271183,m1A
19873,12.304347826086953,m1A
19874,11.569105691056912,m1A
19875,11.892617449664428,m1A
19876,11.94845360824742,m1A
19877,12.002375296912113,m1A
19878,11.540473225404732,m1A
19879,11.635135135135137,m1A
19880,10.108333333333334,m1A
19881,12.408196721311477,m1A
19882,12.380503144654085,m1A
19883,11.13503184713376,m1A
19884,11.95061728395062,m1A
19885,12.23294117647059,m1A
19886,11.783536585365852,m1A
19887,15.121495327102807,m1A
19888,11.033333333333331,m1A
19889,11.36061381074169,m1A
19890,11.054187192118228,m1A
19891,12.480880648899188,m1A
19892,12.87109375,m1A
19893,10.661087866108787,m1A
19894,12.078518518518521,m1A
19895,12.293604651162788,m1A
19896,14.098859315589351,m1A
19897,13.666666666666664,m1A
19898,12.375809935205183,m1A
19899,12.627516778523493,m1A
19900,9.524844720496894,m1A
19901,11.80701754385965,m1A
19902,11.73607748184019,m1A
19903,13.697943444730079,m1A
19904,13.825464949928467,m1A
19905,10.709193245778614,m1A
19906,11.924024640657088,m1A
19907,11.984063745019917,m1A
19908,11.598662207357862,m1A
19909,12.454277286135692,m1A
19910,13.623931623931625,m1A
19911,12.882154882154879,m1A
19912,12.425257731958766,m1A
19913,12.30801687763713,m1A
19914,13.58176943699732,m1A
19915,14.357254290171603,m1A
19916,9.218818380743983,m1A
19917,12.9003984063745,m1A
19918,9.846153846153847,m1A
19919,12.670995670995673,m1A
19920,13.21551724137931,m1A
19921,12.548199767711964,m1A
19922,11.43724696356275,m1A
19923,12.65951742627346,m1A
19924,13.965625000000003,m1A
19925,10.159500693481277,m1A
19926,12.213017751479292,m1A
19927,12.82955376737381,m1A
19928,13.498007968127489,m1A
19929,12.125,m1A
19930,12.09212730318258,m1A
19931,11.73536036036036,m1A
19932,12.052816901408448,m1A
19933,11.52046783625731,m1A
19934,11.193127962085306,m1A
19935,12.930915371329881,m1A
19936,12.636861313868614,m1A
19937,12.61413043478261,m1A
19938,13.442176870748298,m1A
19939,12.913793103448278,m1A
19940,13.400485436893206,m1A
19941,12.053846153846152,m1A
19942,11.862499999999997,m1A
19943,13.158081705150977,m1A
19944,12.10612244897959,m1A
19945,11.65771812080537,m1A
19946,12.982142857142854,m1A
19947,12.588965517241377,m1A
19948,12.386083052749719,m1A
19949,14.566951566951566,m1A
19950,10.872679045092838,m1A
19951,11.656160458452725,m1A
19952,9.91757840991977,m1A
19953,11.595744680851062,m1A
19954,11.002227171492208,m1A
19955,11.220735785953174,m1A
19956,10.859195402298852,m1A
19957,11.967213114754095,m1A
19958,11.190828402366861,m1A
19959,12.362606232294617,m1A
19960,13.786324786324784,m1A
19961,10.48936170212766,m1A
19962,11.729857819905213,m1A
19963,13.244648318042813,m1A
19964,11.167676767676767,m1A
19965,12.798982188295163,m1A
19966,12.370892018779344,m1A
19967,10.39403973509934,m1A
19968,11.13939393939394,m1A
19969,10.969798657718123,m1A
19970,11.920353982300888,m1A
19971,12.184022824536378,m1A
19972,12.60138248847926,m1A
19973,12.30681818181818,m1A
19974,12.548094373865702,m1A
19975,13.423245614035089,m1A
19976,13.015337423312886,m1A
19977,10.570850202429149,m1A
19978,10.792134831460672,m1A
19979,14.24921135646688,m1A
19980,12.92917847025496,m1A
19981,11.395209580838326,m1A
19982,12.2734375,m1A
19983,11.16549295774648,m1A
19984,12.365426695842451,m1A
19985,13.753968253968253,m1A
19986,10.936241610738257,m1A
19987,11.743034055727556,m1A
19988,13.06655290102389,m1A
19989,11.721951219512192,m1A
19990,13.79177789642285,m1A
19991,13.884026258205687,m1A
19992,11.956973293768549,m1A
19993,14.50496453900709,m1A
19994,11.766331658291456,m1A
19995,10.284172661870507,m1A
19996,12.955102040816328,m1A
19997,12.690909090909088,m1A
19998,10.629629629629626,m1A
19999,13.22680412371134,m1A
20000,12.399267399267401,m1A
20001,11.853896103896105,m1A
20002,12.266666666666666,m6A
20003,13.792700729927006,m6A
20004,13.74596774193548,m6A
20005,13.089579524680076,m6A
20006,12.226980728051394,m6A
20007,10.917073170731705,m6A
20008,13.29056603773585,m6A
20009,10.383912248628882,m6A
20010,12.984375,m6A
20011,9.742574257425744,m6A
20012,13.129496402877699,m6A
20013,8.531760435571691,m6A
20014,10.173112338858196,m6A
20015,13.968707482993196,m6A
20016,11.583098591549295,m6A
20017,12.829113924050631,m6A
20018,14.961368653421637,m6A
20019,14.064903846153847,m6A
20020,13.318991097922847,m6A
20021,11.23809523809524,m6A
20022,12.566695727986051,m6A
20023,12.77185185185185,m6A
20024,11.904878048780489,m6A
20025,11.363945578231295,m6A
20026,10.384615384615387,m6A
20027,13.492900608519271,m6A
20028,13.23913043478261,m6A
20029,11.198863636363633,m6A
20030,12.705882352941174,m6A
20031,13.433526011560694,m6A
20032,13.385981308411218,m6A
20033,10.42118226600985,m6A
20034,13.407608695652172,m6A
20035,13.81513204853676,m6A
20036,13.571225071225072,m6A
20037,13.19143239625167,m6A
20038,12.004464285714285,m6A
20039,13.842105263157897,m6A
20040,12.40291262135922,m6A
20041,14.796044499381956,m6A
20042,14.466192170818502,m6A
20043,13.399999999999999,m6A
20044,13.900284900284902,m6A
20045,12.70441988950276,m6A
20046,14.475000000000001,m6A
20047,12.063893016344728,m6A
20048,13.465686274509807,m6A
20049,13.682819383259911,m6A
20050,15.352159468438536,m6A
20051,11.828665568369026,m6A
20052,13.353672316384184,m6A
20053,13.130818619582662,m6A
20054,11.029411764705884,m6A
20055,10.818750000000001,m6A
20056,11.865336658354117,m6A
20057,14.990521327014221,m6A
20058,13.730129390018483,m6A
20059,13.585746102449889,m6A
20060,12.66771159874608,m6A
20061,13.328333333333333,m6A
20062,14.97961373390558,m6A
20063,12.511363636363633,m6A
20064,12.606949806949807,m6A
20065,9.643344709897612,m6A
20066,13.740825688073393,m6A
20067,11.858123569794053,m6A
20068,13.470588235294116,m6A
20069,11.527237354085607,m6A
20070,10.472312703583064,m6A
20071,11.939189189189186,m6A
20072,12.617529880478088,m6A
20073,12.292105263157893,m6A
20074,11.20701754385965,m6A
20075,13.024175824175828,m6A
20076,12.645320197044335,m6A
20077,14.19292604501608,m6A
20078,14.324582338902147,m6A
20079,10.800604229607252,m6A
20080,13.224188790560468,m6A
20081,12.240362811791385,m6A
20082,13.093260188087775,m6A
20083,13.408163265306122,m6A
20084,13.154696132596683,m6A
20085,13.374407582938389,m6A
20086,12.022727272727273,m6A
20087,13.274559193954659,m6A
20088,14.0,m6A
20089,12.99217391304348,m6A
20090,13.500784929356357,m6A
20091,13.44877222692633,m6A
20092,12.481188118811879,m6A
20093,12.448979591836732,m6A
20094,11.189189189189186,m6A
20095,13.860262008733628,m6A
20096,13.09345794392523,m6A
20097,11.684824902723733,m6A
20098,14.954635108481263,m6A
20099,13.384105960264904,m6A
20100,12.17251184834123,m6A
20101,12.096638655462186,m6A
20102,14.294589178356716,m6A
20103,12.441269841269843,m6A
20104,13.099091659785302,m6A
20105,13.318446601941744,m6A
20106,14.729372937293732,m6A
20107,12.682027649769587,m6A
20108,12.405219780219781,m6A
20109,13.240887480190175,m6A
20110,13.458563535911601,m6A
20111,8.639225181598064,m6A
20112,10.924369747899156,m6A
20113,14.41329856584094,m6A
20114,13.972821742605916,m6A
20115,13.045662100456624,m6A
20116,11.045811518324605,m6A
20117,12.917710196779964,m6A
20118,16.707253886010363,m6A
20119,10.966666666666669,m6A
20120,12.684426229508198,m6A
20121,12.406028368794324,m6A
20122,9.560090702947846,m6A
20123,13.506437768240346,m6A
20124,11.601830663615559,m6A
20125,9.871452420701168,m6A
20126,10.297805642633229,m6A
20127,12.104377104377107,m6A
20128,13.968111201962387,m6A
20129,11.771300448430495,m6A
20130,13.568978955572874,m6A
20131,13.981574539363486,m6A
20132,15.23607038123167,m6A
20133,14.184370257966613,m6A
20134,10.699519230769234,m6A
20135,12.690721649484537,m6A
20136,14.044619422572175,m6A
20137,12.526315789473685,m6A
20138,12.282105263157895,m6A
20139,13.172318973418882,m6A
20140,11.812244897959182,m6A
20141,13.569384835479255,m6A
20142,11.935766423357663,m6A
20143,11.963768115942031,m6A
20144,12.523595505617976,m6A
20145,11.934131736526943,m6A
20146,14.794930875576036,m6A
20147,12.558056872037916,m6A
20148,11.309368191721134,m6A
20149,13.583900226757372,m6A
20150,13.325635103926096,m6A
20151,12.234693877551024,m6A
20152,12.94836956521739,m6A
20153,13.77448337825696,m6A
20154,13.946045824094604,m6A
20155,12.648171500630518,m6A
20156,11.524109014675055,m6A
20157,12.81981981981982,m6A
20158,10.68154761904762,m6A
20159,12.68530020703934,m6A
20160,11.552083333333336,m6A
20161,14.5625,m6A
20162,13.282548476454295,m6A
20163,9.482142857142854,m6A
20164,14.58939264328486,m6A
20165,11.449275362318843,m6A
20166,12.986135181975733,m6A
20167,13.45703703703704,m6A
20168,13.544733861834658,m6A
20169,13.341130604288502,m6A
20170,13.392944038929443,m6A
20171,12.46,m6A
20172,12.327146171693734,m6A
20173,11.36939313984169,m6A
20174,13.20335429769392,m6A
20175,13.865655471289273,m6A
20176,11.969432314410483,m6A
20177,14.069879518072291,m6A
20178,11.96987951807229,m6A
20179,13.628070175438594,m6A
20180,12.706730769230766,m6A
20181,12.242290748898675,m6A
20182,13.11850311850312,m6A
20183,11.650641025641029,m6A
20184,13.18832116788321,m6A
20185,11.808236808236806,m6A
20186,12.715659340659343,m6A
20187,10.809444904722454,m6A
20188,12.880058866813833,m6A
20189,15.141552511415526,m6A
20190,14.225165562913908,m6A
20191,13.44255319148936,m6A
20192,12.173611111111114,m6A
20193,12.156794425087107,m6A
20194,11.49943117178612,m6A
20195,11.810397553516822,m6A
20196,13.573529411764703,m6A
20197,11.65461121157324,m6A
20198,12.776998597475455,m6A
20199,13.69761904761905,m6A
20200,14.067352666043028,m6A
