,Umap1,Umap2,label,A
728,16.531359,7.534478,hm5C,0
729,2.876901,3.4326518,hm5C,0
730,1.2167407,2.9231672,hm5C,0
731,16.464676,7.5545425,hm5C,0
732,4.135496,9.446994,hm5C,0
733,2.831327,3.3554094,hm5C,0
734,1.4430387,2.8816936,hm5C,0
735,15.7461195,8.060172,hm5C,0
736,4.0228853,4.7305675,hm5C,0
737,-0.66122496,3.9197245,hm5C,0
738,7.4165325,9.986743,hm5C,0
739,2.287044,3.0497463,hm5C,0
740,1.0265704,2.720436,hm5C,0
741,6.973449,9.939714,hm5C,0
742,15.790438,7.9822617,hm5C,0
743,0.9669316,2.701309,hm5C,0
744,4.322727,10.062156,hm5C,0
745,4.809958,9.353924,hm5C,0
746,1.6565459,2.5868914,hm5C,0
747,4.0910654,9.537397,hm5C,0
748,2.2126262,3.167225,hm5C,0
749,1.4522657,3.24978,hm5C,0
750,16.384817,7.6265817,hm5C,0
751,8.245884,10.4641075,hm5C,0
752,4.4322567,9.914764,hm5C,0
