,precision,recall,normalization
3057,0.9246954595791805,0.8706986444212722,min-max AUC 0.97
3058,0.9246119733924612,0.8696558915537018,min-max AUC 0.97
3059,0.9245283018867925,0.8686131386861314,min-max AUC 0.97
3060,0.9244444444444444,0.867570385818561,min-max AUC 0.97
3061,0.9254727474972191,0.867570385818561,min-max AUC 0.97
3062,0.9265033407572383,0.867570385818561,min-max AUC 0.97
3063,0.9264214046822743,0.8665276329509907,min-max AUC 0.97
3064,0.9263392857142857,0.8654848800834203,min-max AUC 0.97
3065,0.9273743016759777,0.8654848800834203,min-max AUC 0.97
3066,0.9272930648769575,0.8644421272158499,min-max AUC 0.97
3067,0.9272116461366181,0.8633993743482794,min-max AUC 0.97
3068,0.9282511210762332,0.8633993743482794,min-max AUC 0.97
3069,0.9281705948372615,0.862356621480709,min-max AUC 0.97
3070,0.9280898876404494,0.8613138686131386,min-max AUC 0.97
3071,0.9280089988751407,0.8602711157455682,min-max AUC 0.97
3072,0.9279279279279279,0.8592283628779979,min-max AUC 0.97
3073,0.9289740698985344,0.8592283628779979,min-max AUC 0.97
3074,0.9300225733634312,0.8592283628779979,min-max AUC 0.97
3075,0.9299435028248587,0.8581856100104275,min-max AUC 0.97
3076,0.9309954751131222,0.8581856100104275,min-max AUC 0.97
3077,0.9320498301245753,0.8581856100104275,min-max AUC 0.97
3078,0.9319727891156463,0.8571428571428571,min-max AUC 0.97
3079,0.9318955732122588,0.8561001042752867,min-max AUC 0.97
3080,0.9318181818181818,0.8550573514077163,min-max AUC 0.97
3081,0.931740614334471,0.8540145985401459,min-max AUC 0.97
3082,0.9328018223234624,0.8540145985401459,min-max AUC 0.97
3083,0.9327251995438997,0.8529718456725756,min-max AUC 0.97
3084,0.9337899543378996,0.8529718456725756,min-max AUC 0.97
3085,0.9348571428571428,0.8529718456725756,min-max AUC 0.97
3086,0.9359267734553776,0.8529718456725756,min-max AUC 0.97
3087,0.9358533791523482,0.8519290928050052,min-max AUC 0.97
3088,0.9357798165137615,0.8508863399374348,min-max AUC 0.97
3089,0.9368541905855339,0.8508863399374348,min-max AUC 0.97
3090,0.9367816091954023,0.8498435870698644,min-max AUC 0.97
3091,0.9367088607594937,0.848800834202294,min-max AUC 0.97
3092,0.9366359447004609,0.8477580813347236,min-max AUC 0.97
3093,0.9377162629757786,0.8477580813347236,min-max AUC 0.97
3094,0.9376443418013857,0.8467153284671532,min-max AUC 0.97
3095,0.9375722543352601,0.8456725755995829,min-max AUC 0.97
3096,0.9375,0.8446298227320125,min-max AUC 0.97
3097,0.9385863267670915,0.8446298227320125,min-max AUC 0.97
3098,0.9385150812064965,0.8435870698644421,min-max AUC 0.97
3099,0.9396051103368177,0.8435870698644421,min-max AUC 0.97
3100,0.9395348837209302,0.8425443169968717,min-max AUC 0.97
3101,0.940628637951106,0.8425443169968717,min-max AUC 0.97
3102,0.9405594405594405,0.8415015641293013,min-max AUC 0.97
3103,0.941656942823804,0.8415015641293013,min-max AUC 0.97
3104,0.9415887850467289,0.8404588112617309,min-max AUC 0.97
3105,0.9415204678362573,0.8394160583941606,min-max AUC 0.97
3106,0.9426229508196722,0.8394160583941606,min-max AUC 0.97
3107,0.943728018757327,0.8394160583941606,min-max AUC 0.97
3108,0.9448356807511737,0.8394160583941606,min-max AUC 0.97
3109,0.9459459459459459,0.8394160583941606,min-max AUC 0.97
3110,0.9470588235294117,0.8394160583941606,min-max AUC 0.97
3111,0.9469964664310954,0.8383733055265902,min-max AUC 0.97
3112,0.9469339622641509,0.8373305526590198,min-max AUC 0.97
3113,0.9468713105076741,0.8362877997914494,min-max AUC 0.97
3114,0.9468085106382979,0.835245046923879,min-max AUC 0.97
3115,0.9479289940828403,0.835245046923879,min-max AUC 0.97
3116,0.9478672985781991,0.8342022940563086,min-max AUC 0.97
3117,0.9489916963226572,0.8342022940563086,min-max AUC 0.97
3118,0.9489311163895487,0.8331595411887383,min-max AUC 0.97
3119,0.9488703923900119,0.8321167883211679,min-max AUC 0.97
3120,0.95,0.8321167883211679,min-max AUC 0.97
3121,0.9499404052443385,0.8310740354535975,min-max AUC 0.97
3122,0.9498806682577565,0.8300312825860271,min-max AUC 0.97
3123,0.9498207885304659,0.8289885297184567,min-max AUC 0.97
3124,0.9497607655502392,0.8279457768508863,min-max AUC 0.97
3125,0.9497005988023952,0.8269030239833159,min-max AUC 0.97
3126,0.9496402877697842,0.8258602711157456,min-max AUC 0.97
3127,0.9495798319327731,0.8248175182481752,min-max AUC 0.97
3128,0.9495192307692307,0.8237747653806048,min-max AUC 0.97
3129,0.950661853188929,0.8237747653806048,min-max AUC 0.97
3130,0.9506024096385542,0.8227320125130344,min-max AUC 0.97
3131,0.9505428226779252,0.821689259645464,min-max AUC 0.97
3132,0.9504830917874396,0.8206465067778936,min-max AUC 0.97
3133,0.9504232164449818,0.8196037539103233,min-max AUC 0.97
3134,0.9515738498789347,0.8196037539103233,min-max AUC 0.97
3135,0.9515151515151515,0.8185610010427529,min-max AUC 0.97
3136,0.9514563106796117,0.8175182481751825,min-max AUC 0.97
3137,0.951397326852977,0.8164754953076121,min-max AUC 0.97
3138,0.9513381995133819,0.8154327424400417,min-max AUC 0.97
3139,0.951278928136419,0.8143899895724713,min-max AUC 0.97
3140,0.9512195121951219,0.8133472367049009,min-max AUC 0.97
3141,0.9523809523809523,0.8133472367049009,min-max AUC 0.97
3142,0.9523227383863081,0.8123044838373306,min-max AUC 0.97
3143,0.9534883720930233,0.8123044838373306,min-max AUC 0.97
3144,0.9534313725490197,0.8112617309697602,min-max AUC 0.97
3145,0.9533742331288344,0.8102189781021898,min-max AUC 0.97
3146,0.9545454545454546,0.8102189781021898,min-max AUC 0.97
3147,0.9544895448954489,0.8091762252346194,min-max AUC 0.97
3148,0.9544334975369458,0.808133472367049,min-max AUC 0.97
3149,0.9543773119605425,0.8070907194994786,min-max AUC 0.97
3150,0.9555555555555556,0.8070907194994786,min-max AUC 0.97
3151,0.9555006180469716,0.8060479666319083,min-max AUC 0.97
3152,0.9566831683168316,0.8060479666319083,min-max AUC 0.97
3153,0.9566294919454771,0.8050052137643379,min-max AUC 0.97
3154,0.956575682382134,0.8039624608967675,min-max AUC 0.97
3155,0.9565217391304348,0.8029197080291971,min-max AUC 0.97
3156,0.9564676616915423,0.8018769551616267,min-max AUC 0.97
3157,0.9576587795765878,0.8018769551616267,min-max AUC 0.97
3158,0.9576059850374065,0.8008342022940563,min-max AUC 0.97
3159,0.9588014981273408,0.8008342022940563,min-max AUC 0.97
3160,0.95875,0.799791449426486,min-max AUC 0.97
3161,0.9586983729662077,0.7987486965589156,min-max AUC 0.97
3162,0.9598997493734336,0.7987486965589156,min-max AUC 0.97
3163,0.9611041405269761,0.7987486965589156,min-max AUC 0.97
3164,0.9610552763819096,0.7977059436913452,min-max AUC 0.97
3165,0.9610062893081761,0.7966631908237748,min-max AUC 0.97
3166,0.9609571788413098,0.7956204379562044,min-max AUC 0.97
3167,0.9609079445145019,0.794577685088634,min-max AUC 0.97
3168,0.9608585858585859,0.7935349322210636,min-max AUC 0.97
3169,0.9608091024020228,0.7924921793534933,min-max AUC 0.97
3170,0.9607594936708861,0.7914494264859229,min-max AUC 0.97
3171,0.9607097591888466,0.7904066736183525,min-max AUC 0.97
3172,0.9606598984771574,0.7893639207507821,min-max AUC 0.97
3173,0.9606099110546379,0.7883211678832117,min-max AUC 0.97
3174,0.960559796437659,0.7872784150156413,min-max AUC 0.97
3175,0.9617834394904459,0.7872784150156413,min-max AUC 0.97
3176,0.9617346938775511,0.786235662148071,min-max AUC 0.97
3177,0.9616858237547893,0.7851929092805006,min-max AUC 0.97
3178,0.9616368286445013,0.7841501564129302,min-max AUC 0.97
3179,0.9615877080665813,0.7831074035453598,min-max AUC 0.97
3180,0.9615384615384616,0.7820646506777894,min-max AUC 0.97
3181,0.9614890885750963,0.781021897810219,min-max AUC 0.97
3182,0.961439588688946,0.7799791449426486,min-max AUC 0.97
3183,0.9613899613899614,0.7789363920750783,min-max AUC 0.97
3184,0.9626288659793815,0.7789363920750783,min-max AUC 0.97
3185,0.9625806451612903,0.7778936392075079,min-max AUC 0.97
3186,0.962532299741602,0.7768508863399375,min-max AUC 0.97
3187,0.96248382923674,0.7758081334723671,min-max AUC 0.97
3188,0.9624352331606217,0.7747653806047967,min-max AUC 0.97
3189,0.9623865110246433,0.7737226277372263,min-max AUC 0.97
3190,0.9623376623376624,0.7726798748696558,min-max AUC 0.97
3191,0.9622886866059818,0.7716371220020855,min-max AUC 0.97
3192,0.9622395833333334,0.7705943691345151,min-max AUC 0.97
3193,0.9621903520208605,0.7695516162669447,min-max AUC 0.97
3194,0.9621409921671018,0.7685088633993743,min-max AUC 0.97
3195,0.9620915032679739,0.7674661105318039,min-max AUC 0.97
3196,0.9620418848167539,0.7664233576642335,min-max AUC 0.97
3197,0.9619921363040629,0.7653806047966631,min-max AUC 0.97
3198,0.9619422572178478,0.7643378519290928,min-max AUC 0.97
3199,0.9632063074901446,0.7643378519290928,min-max AUC 0.97
3200,0.9631578947368421,0.7632950990615224,min-max AUC 0.97
3201,0.9631093544137023,0.762252346193952,min-max AUC 0.97
3202,0.9630606860158312,0.7612095933263816,min-max AUC 0.97
3203,0.964332892998679,0.7612095933263816,min-max AUC 0.97
3204,0.9642857142857143,0.7601668404588112,min-max AUC 0.97
3205,0.9642384105960264,0.7591240875912408,min-max AUC 0.97
3206,0.9655172413793104,0.7591240875912408,min-max AUC 0.97
3207,0.9667994687915007,0.7591240875912408,min-max AUC 0.97
3208,0.9667553191489362,0.7580813347236705,min-max AUC 0.97
3209,0.966711051930759,0.7570385818561001,min-max AUC 0.97
3210,0.9666666666666667,0.7559958289885297,min-max AUC 0.97
3211,0.9666221628838452,0.7549530761209593,min-max AUC 0.97
3212,0.9665775401069518,0.7539103232533889,min-max AUC 0.97
3213,0.9665327978580991,0.7528675703858185,min-max AUC 0.97
3214,0.9664879356568364,0.7518248175182481,min-max AUC 0.97
3215,0.9664429530201343,0.7507820646506778,min-max AUC 0.97
3216,0.967741935483871,0.7507820646506778,min-max AUC 0.97
3217,0.9676985195154778,0.7497393117831074,min-max AUC 0.97
3218,0.967654986522911,0.748696558915537,min-max AUC 0.97
3219,0.9676113360323887,0.7476538060479666,min-max AUC 0.97
3220,0.9675675675675676,0.7466110531803962,min-max AUC 0.97
3221,0.9688768606224628,0.7466110531803962,min-max AUC 0.97
3222,0.9688346883468835,0.7455683003128258,min-max AUC 0.97
3223,0.9687924016282226,0.7445255474452555,min-max AUC 0.97
3224,0.96875,0.7434827945776851,min-max AUC 0.97
3225,0.9687074829931973,0.7424400417101147,min-max AUC 0.97
3226,0.9686648501362398,0.7413972888425443,min-max AUC 0.97
3227,0.9686221009549796,0.7403545359749739,min-max AUC 0.97
3228,0.9685792349726776,0.7393117831074035,min-max AUC 0.97
3229,0.9685362517099864,0.7382690302398331,min-max AUC 0.97
3230,0.9684931506849315,0.7372262773722628,min-max AUC 0.97
3231,0.9684499314128944,0.7361835245046924,min-max AUC 0.97
3232,0.9684065934065934,0.735140771637122,min-max AUC 0.97
3233,0.9697386519944979,0.735140771637122,min-max AUC 0.97
3234,0.9696969696969697,0.7340980187695516,min-max AUC 0.97
3235,0.9696551724137931,0.7330552659019812,min-max AUC 0.97
3236,0.9696132596685083,0.7320125130344108,min-max AUC 0.97
3237,0.9695712309820194,0.7309697601668405,min-max AUC 0.97
3238,0.9695290858725761,0.7299270072992701,min-max AUC 0.97
3239,0.9694868238557559,0.7288842544316997,min-max AUC 0.97
3240,0.9694444444444444,0.7278415015641293,min-max AUC 0.97
3241,0.9694019471488178,0.7267987486965589,min-max AUC 0.97
3242,0.9693593314763231,0.7257559958289885,min-max AUC 0.97
3243,0.9693165969316597,0.7247132429614181,min-max AUC 0.97
3244,0.9692737430167597,0.7236704900938478,min-max AUC 0.97
3245,0.9692307692307692,0.7226277372262774,min-max AUC 0.97
3246,0.969187675070028,0.721584984358707,min-max AUC 0.97
3247,0.9691444600280504,0.7205422314911366,min-max AUC 0.97
3248,0.9705056179775281,0.7205422314911366,min-max AUC 0.97
3249,0.9704641350210971,0.7194994786235662,min-max AUC 0.97
3250,0.9704225352112676,0.7184567257559958,min-max AUC 0.97
3251,0.9703808180535967,0.7174139728884255,min-max AUC 0.97
3252,0.9717514124293786,0.7174139728884255,min-max AUC 0.97
3253,0.9717114568599717,0.7163712200208551,min-max AUC 0.97
3254,0.9716713881019831,0.7153284671532847,min-max AUC 0.97
3255,0.9716312056737588,0.7142857142857143,min-max AUC 0.97
3256,0.9715909090909091,0.7132429614181439,min-max AUC 0.97
3257,0.9715504978662873,0.7122002085505735,min-max AUC 0.97
3258,0.9715099715099715,0.7111574556830031,min-max AUC 0.97
3259,0.9714693295292439,0.7101147028154328,min-max AUC 0.97
3260,0.9714285714285714,0.7090719499478624,min-max AUC 0.97
3261,0.9713876967095851,0.708029197080292,min-max AUC 0.97
3262,0.9713467048710601,0.7069864442127216,min-max AUC 0.97
3263,0.9727403156384505,0.7069864442127216,min-max AUC 0.97
3264,0.9727011494252874,0.7059436913451512,min-max AUC 0.97
3265,0.9741007194244604,0.7059436913451512,min-max AUC 0.97
3266,0.9740634005763689,0.7049009384775808,min-max AUC 0.97
3267,0.974025974025974,0.7038581856100105,min-max AUC 0.97
3268,0.9739884393063584,0.7028154327424401,min-max AUC 0.97
3269,0.9739507959479016,0.7017726798748697,min-max AUC 0.97
3270,0.9739130434782609,0.7007299270072993,min-max AUC 0.97
3271,0.9738751814223512,0.6996871741397289,min-max AUC 0.97
3272,0.9738372093023255,0.6986444212721585,min-max AUC 0.97
3273,0.9737991266375546,0.6976016684045881,min-max AUC 0.97
3274,0.9737609329446064,0.6965589155370178,min-max AUC 0.97
3275,0.9737226277372263,0.6955161626694474,min-max AUC 0.97
3276,0.9736842105263158,0.694473409801877,min-max AUC 0.97
3277,0.9736456808199122,0.6934306569343066,min-max AUC 0.97
3278,0.9736070381231672,0.6923879040667362,min-max AUC 0.97
3279,0.973568281938326,0.6913451511991658,min-max AUC 0.97
3280,0.9735294117647059,0.6903023983315955,min-max AUC 0.97
3281,0.9734904270986745,0.6892596454640251,min-max AUC 0.97
3282,0.9734513274336283,0.6882168925964547,min-max AUC 0.97
3283,0.9734121122599705,0.6871741397288843,min-max AUC 0.97
3284,0.9733727810650887,0.6861313868613139,min-max AUC 0.97
3285,0.9733333333333334,0.6850886339937435,min-max AUC 0.97
3286,0.973293768545994,0.6840458811261731,min-max AUC 0.97
3287,0.9732540861812778,0.6830031282586028,min-max AUC 0.97
3288,0.9732142857142857,0.6819603753910324,min-max AUC 0.97
3289,0.9731743666169895,0.6809176225234619,min-max AUC 0.97
3290,0.9731343283582089,0.6798748696558915,min-max AUC 0.97
3291,0.9730941704035875,0.6788321167883211,min-max AUC 0.97
3292,0.9730538922155688,0.6777893639207507,min-max AUC 0.97
3293,0.9730134932533733,0.6767466110531803,min-max AUC 0.97
3294,0.972972972972973,0.67570385818561,min-max AUC 0.97
3295,0.9729323308270676,0.6746611053180396,min-max AUC 0.97
3296,0.9743975903614458,0.6746611053180396,min-max AUC 0.97
3297,0.9743589743589743,0.6736183524504692,min-max AUC 0.97
3298,0.974320241691843,0.6725755995828988,min-max AUC 0.97
3299,0.9742813918305597,0.6715328467153284,min-max AUC 0.97
3300,0.9742424242424242,0.670490093847758,min-max AUC 0.97
3301,0.9742033383915023,0.6694473409801877,min-max AUC 0.97
3302,0.9741641337386018,0.6684045881126173,min-max AUC 0.97
3303,0.974124809741248,0.6673618352450469,min-max AUC 0.97
3304,0.9740853658536586,0.6663190823774765,min-max AUC 0.97
3305,0.9740458015267176,0.6652763295099061,min-max AUC 0.97
3306,0.9740061162079511,0.6642335766423357,min-max AUC 0.97
3307,0.9739663093415007,0.6631908237747653,min-max AUC 0.97
3308,0.9739263803680982,0.662148070907195,min-max AUC 0.97
3309,0.9738863287250384,0.6611053180396246,min-max AUC 0.97
3310,0.9738461538461538,0.6600625651720542,min-max AUC 0.97
3311,0.9738058551617874,0.6590198123044838,min-max AUC 0.97
3312,0.9737654320987654,0.6579770594369134,min-max AUC 0.97
3313,0.973724884080371,0.656934306569343,min-max AUC 0.97
3314,0.9752321981424149,0.656934306569343,min-max AUC 0.97
3315,0.9751937984496124,0.6558915537017727,min-max AUC 0.97
3316,0.9751552795031055,0.6548488008342023,min-max AUC 0.97
3317,0.9751166407465007,0.6538060479666319,min-max AUC 0.97
3318,0.9750778816199377,0.6527632950990615,min-max AUC 0.97
3319,0.9765990639625585,0.6527632950990615,min-max AUC 0.97
3320,0.9765625,0.6517205422314911,min-max AUC 0.97
3321,0.9765258215962441,0.6506777893639207,min-max AUC 0.97
3322,0.9764890282131662,0.6496350364963503,min-max AUC 0.97
3323,0.9764521193092621,0.64859228362878,min-max AUC 0.97
3324,0.9764150943396226,0.6475495307612096,min-max AUC 0.97
3325,0.9779527559055118,0.6475495307612096,min-max AUC 0.97
3326,0.9779179810725552,0.6465067778936392,min-max AUC 0.97
3327,0.9778830963665087,0.6454640250260688,min-max AUC 0.97
3328,0.9778481012658228,0.6444212721584984,min-max AUC 0.97
3329,0.9778129952456418,0.643378519290928,min-max AUC 0.97
3330,0.9777777777777777,0.6423357664233577,min-max AUC 0.97
3331,0.9777424483306836,0.6412930135557873,min-max AUC 0.97
3332,0.9777070063694268,0.6402502606882169,min-max AUC 0.97
3333,0.9792663476874003,0.6402502606882169,min-max AUC 0.97
3334,0.9792332268370607,0.6392075078206465,min-max AUC 0.97
3335,0.9792,0.6381647549530761,min-max AUC 0.97
3336,0.9791666666666666,0.6371220020855057,min-max AUC 0.97
3337,0.9791332263242376,0.6360792492179353,min-max AUC 0.97
3338,0.9790996784565916,0.635036496350365,min-max AUC 0.97
3339,0.9790660225442834,0.6339937434827946,min-max AUC 0.97
3340,0.9790322580645161,0.6329509906152242,min-max AUC 0.97
3341,0.9789983844911146,0.6319082377476538,min-max AUC 0.97
3342,0.9789644012944984,0.6308654848800834,min-max AUC 0.97
3343,0.9789303079416531,0.629822732012513,min-max AUC 0.97
3344,0.9788961038961039,0.6287799791449427,min-max AUC 0.97
3345,0.9788617886178862,0.6277372262773723,min-max AUC 0.97
3346,0.9788273615635179,0.6266944734098019,min-max AUC 0.97
3347,0.9787928221859706,0.6256517205422315,min-max AUC 0.97
3348,0.9787581699346405,0.6246089676746611,min-max AUC 0.97
3349,0.9787234042553191,0.6235662148070907,min-max AUC 0.97
3350,0.978688524590164,0.6225234619395204,min-max AUC 0.97
3351,0.9786535303776683,0.62148070907195,min-max AUC 0.97
3352,0.9786184210526315,0.6204379562043796,min-max AUC 0.97
3353,0.9785831960461285,0.6193952033368092,min-max AUC 0.97
3354,0.9785478547854786,0.6183524504692388,min-max AUC 0.97
3355,0.9785123966942149,0.6173096976016684,min-max AUC 0.97
3356,0.9784768211920529,0.616266944734098,min-max AUC 0.97
3357,0.978441127694859,0.6152241918665277,min-max AUC 0.97
3358,0.978405315614618,0.6141814389989573,min-max AUC 0.97
3359,0.978369384359401,0.6131386861313869,min-max AUC 0.97
3360,0.9783333333333334,0.6120959332638165,min-max AUC 0.97
3361,0.9782971619365609,0.6110531803962461,min-max AUC 0.97
3362,0.9782608695652174,0.6100104275286757,min-max AUC 0.97
3363,0.9782244556113903,0.6089676746611054,min-max AUC 0.97
3364,0.9781879194630873,0.607924921793535,min-max AUC 0.97
3365,0.9798319327731092,0.607924921793535,min-max AUC 0.97
3366,0.9797979797979798,0.6068821689259646,min-max AUC 0.97
3367,0.9797639123102867,0.6058394160583942,min-max AUC 0.97
3368,0.9797297297297297,0.6047966631908238,min-max AUC 0.97
3369,0.9796954314720813,0.6037539103232534,min-max AUC 0.97
3370,0.9796610169491525,0.602711157455683,min-max AUC 0.97
3371,0.9796264855687606,0.6016684045881127,min-max AUC 0.97
3372,0.9795918367346939,0.6006256517205423,min-max AUC 0.97
3373,0.979557069846678,0.5995828988529719,min-max AUC 0.97
3374,0.9795221843003413,0.5985401459854015,min-max AUC 0.97
3375,0.9811965811965812,0.5985401459854015,min-max AUC 0.97
3376,0.9811643835616438,0.5974973931178311,min-max AUC 0.97
3377,0.9811320754716981,0.5964546402502607,min-max AUC 0.97
3378,0.9828178694158075,0.5964546402502607,min-max AUC 0.97
3379,0.9827882960413081,0.5954118873826904,min-max AUC 0.97
3380,0.9827586206896551,0.59436913451512,min-max AUC 0.97
3381,0.9844559585492227,0.59436913451512,min-max AUC 0.97
3382,0.9844290657439446,0.5933263816475496,min-max AUC 0.97
3383,0.9844020797227037,0.5922836287799792,min-max AUC 0.97
3384,0.984375,0.5912408759124088,min-max AUC 0.97
3385,0.9843478260869565,0.5901981230448383,min-max AUC 0.97
3386,0.9843205574912892,0.5891553701772679,min-max AUC 0.97
3387,0.9842931937172775,0.5881126173096975,min-max AUC 0.97
3388,0.9842657342657343,0.5870698644421272,min-max AUC 0.97
3389,0.9842381786339754,0.5860271115745568,min-max AUC 0.97
3390,0.9842105263157894,0.5849843587069864,min-max AUC 0.97
3391,0.984182776801406,0.583941605839416,min-max AUC 0.97
3392,0.9841549295774648,0.5828988529718456,min-max AUC 0.97
3393,0.9841269841269841,0.5818561001042752,min-max AUC 0.97
3394,0.9840989399293286,0.5808133472367049,min-max AUC 0.97
3395,0.984070796460177,0.5797705943691345,min-max AUC 0.97
3396,0.9840425531914894,0.5787278415015641,min-max AUC 0.97
3397,0.9840142095914742,0.5776850886339937,min-max AUC 0.97
3398,0.9839857651245552,0.5766423357664233,min-max AUC 0.97
3399,0.983957219251337,0.5755995828988529,min-max AUC 0.97
3400,0.9839285714285714,0.5745568300312826,min-max AUC 0.97
3401,0.9856887298747764,0.5745568300312826,min-max AUC 0.97
3402,0.985663082437276,0.5735140771637122,min-max AUC 0.97
3403,0.9856373429084381,0.5724713242961418,min-max AUC 0.97
3404,0.9856115107913669,0.5714285714285714,min-max AUC 0.97
3405,0.9855855855855856,0.570385818561001,min-max AUC 0.97
3406,0.9855595667870036,0.5693430656934306,min-max AUC 0.97
3407,0.9855334538878843,0.5683003128258602,min-max AUC 0.97
3408,0.9855072463768116,0.5672575599582899,min-max AUC 0.97
3409,0.985480943738657,0.5662148070907195,min-max AUC 0.97
3410,0.9854545454545455,0.5651720542231491,min-max AUC 0.97
3411,0.9854280510018215,0.5641293013555787,min-max AUC 0.97
3412,0.9854014598540146,0.5630865484880083,min-max AUC 0.97
3413,0.9853747714808044,0.5620437956204379,min-max AUC 0.97
3414,0.9853479853479854,0.5610010427528676,min-max AUC 0.97
3415,0.9853211009174312,0.5599582898852972,min-max AUC 0.97
3416,0.9852941176470589,0.5589155370177268,min-max AUC 0.97
3417,0.9852670349907919,0.5578727841501564,min-max AUC 0.97
3418,0.985239852398524,0.556830031282586,min-max AUC 0.97
3419,0.9852125693160814,0.5557872784150156,min-max AUC 0.97
3420,0.9851851851851852,0.5547445255474452,min-max AUC 0.97
3421,0.9851576994434137,0.5537017726798749,min-max AUC 0.97
3422,0.9851301115241635,0.5526590198123045,min-max AUC 0.97
3423,0.9851024208566108,0.5516162669447341,min-max AUC 0.97
3424,0.9850746268656716,0.5505735140771637,min-max AUC 0.97
3425,0.9850467289719627,0.5495307612095933,min-max AUC 0.97
3426,0.9850187265917603,0.5484880083420229,min-max AUC 0.97
3427,0.9849906191369606,0.5474452554744526,min-max AUC 0.97
3428,0.9849624060150376,0.5464025026068822,min-max AUC 0.97
3429,0.9849340866290018,0.5453597497393118,min-max AUC 0.97
3430,0.9849056603773585,0.5443169968717414,min-max AUC 0.97
3431,0.9867674858223062,0.5443169968717414,min-max AUC 0.97
3432,0.9867424242424242,0.543274244004171,min-max AUC 0.97
3433,0.9867172675521821,0.5422314911366006,min-max AUC 0.97
3434,0.9866920152091255,0.5411887382690302,min-max AUC 0.97
3435,0.9866666666666667,0.5401459854014599,min-max AUC 0.97
3436,0.9866412213740458,0.5391032325338895,min-max AUC 0.97
3437,0.9866156787762906,0.5380604796663191,min-max AUC 0.97
3438,0.9865900383141762,0.5370177267987487,min-max AUC 0.97
3439,0.9865642994241842,0.5359749739311783,min-max AUC 0.97
3440,0.9865384615384616,0.5349322210636079,min-max AUC 0.97
3441,0.9865125240847784,0.5338894681960376,min-max AUC 0.97
3442,0.9864864864864865,0.5328467153284672,min-max AUC 0.97
3443,0.9864603481624759,0.5318039624608968,min-max AUC 0.97
3444,0.9864341085271318,0.5307612095933264,min-max AUC 0.97
3445,0.9864077669902913,0.529718456725756,min-max AUC 0.97
3446,0.9863813229571985,0.5286757038581856,min-max AUC 0.97
3447,0.9883040935672515,0.5286757038581856,min-max AUC 0.97
3448,0.98828125,0.5276329509906152,min-max AUC 0.97
3449,0.9882583170254403,0.5265901981230449,min-max AUC 0.97
3450,0.9882352941176471,0.5255474452554745,min-max AUC 0.97
3451,0.9882121807465619,0.5245046923879041,min-max AUC 0.97
3452,0.9881889763779528,0.5234619395203337,min-max AUC 0.97
3453,0.9881656804733728,0.5224191866527633,min-max AUC 0.97
3454,0.9881422924901185,0.5213764337851929,min-max AUC 0.97
3455,0.9881188118811881,0.5203336809176226,min-max AUC 0.97
3456,0.9880952380952381,0.5192909280500522,min-max AUC 0.97
3457,0.9880715705765407,0.5182481751824818,min-max AUC 0.97
3458,0.9900398406374502,0.5182481751824818,min-max AUC 0.97
3459,0.9900199600798403,0.5172054223149114,min-max AUC 0.97
3460,0.992,0.5172054223149114,min-max AUC 0.97
3461,0.9919839679358717,0.516162669447341,min-max AUC 0.97
3462,0.9919678714859438,0.5151199165797706,min-max AUC 0.97
3463,0.9919517102615694,0.5140771637122002,min-max AUC 0.97
3464,0.9939516129032258,0.5140771637122002,min-max AUC 0.97
3465,0.9939393939393939,0.5130344108446299,min-max AUC 0.97
3466,0.9939271255060729,0.5119916579770595,min-max AUC 0.97
3467,0.9939148073022313,0.5109489051094891,min-max AUC 0.97
3468,0.9939024390243902,0.5099061522419187,min-max AUC 0.97
3469,0.9938900203665988,0.5088633993743483,min-max AUC 0.97
3470,0.9938775510204082,0.5078206465067779,min-max AUC 0.97
3471,0.9938650306748467,0.5067778936392076,min-max AUC 0.97
3472,0.9938524590163934,0.5057351407716372,min-max AUC 0.97
3473,0.9938398357289527,0.5046923879040668,min-max AUC 0.97
3474,0.9938271604938271,0.5036496350364964,min-max AUC 0.97
3475,0.9938144329896907,0.502606882168926,min-max AUC 0.97
3476,0.993801652892562,0.5015641293013556,min-max AUC 0.97
3477,0.9937888198757764,0.5005213764337852,min-max AUC 0.97
3478,0.9937759336099585,0.4994786235662148,min-max AUC 0.97
3479,0.9937629937629938,0.4984358706986444,min-max AUC 0.97
3480,0.99375,0.49739311783107404,min-max AUC 0.97
3481,0.9937369519832986,0.49635036496350365,min-max AUC 0.97
3482,0.9937238493723849,0.49530761209593327,min-max AUC 0.97
3483,0.9937106918238994,0.4942648592283629,min-max AUC 0.97
3484,0.9936974789915967,0.4932221063607925,min-max AUC 0.97
3485,0.9957894736842106,0.4932221063607925,min-max AUC 0.97
3486,0.9957805907172996,0.4921793534932221,min-max AUC 0.97
3487,0.9957716701902748,0.49113660062565173,min-max AUC 0.97
3488,0.9957627118644068,0.49009384775808135,min-max AUC 0.97
3489,0.9957537154989384,0.48905109489051096,min-max AUC 0.97
3490,0.9957446808510638,0.4880083420229406,min-max AUC 0.97
3491,0.9957356076759062,0.4869655891553702,min-max AUC 0.97
3492,0.9957264957264957,0.4859228362877998,min-max AUC 0.97
3493,0.9957173447537473,0.4848800834202294,min-max AUC 0.97
3494,0.9957081545064378,0.48383733055265904,min-max AUC 0.97
3495,0.9956989247311828,0.48279457768508866,min-max AUC 0.97
3496,0.9956896551724138,0.48175182481751827,min-max AUC 0.97
