,label,variable,value
128,m1A,0,4.0
129,m1A,0,29.0
130,m1A,0,23.0
131,m1A,0,4.0
132,m1A,0,22.0
133,m1A,0,9.0
134,m1A,0,3.0
135,m1A,0,0.0
136,m1A,0,22.0
137,m1A,0,17.0
138,m1A,0,15.0
139,m1A,0,4.0
140,m1A,0,4.0
141,m1A,0,6.0
142,m1A,0,14.0
143,m1A,0,17.0
144,m1A,0,12.0
145,m1A,0,11.0
146,m1A,0,6.0
147,m1A,0,11.0
148,m1A,0,10.0
149,m1A,0,25.0
150,m1A,0,3.0
151,m1A,0,5.0
152,m1A,0,9.0
153,m1A,0,37.0
154,m1A,0,23.0
155,m1A,0,15.0
156,m1A,0,24.0
157,m1A,0,13.0
158,m1A,0,18.0
159,m1A,0,10.0
160,m1A,0,12.0
161,m1A,0,20.0
162,m1A,0,21.0
163,m1A,0,12.0
164,m1A,0,15.0
165,m1A,0,8.0
166,m1A,0,9.0
167,m1A,0,19.0
168,m1A,0,15.0
169,m1A,0,11.0
170,m1A,0,11.0
171,m1A,0,8.0
172,m1A,0,19.0
173,m1A,0,22.0
174,m1A,0,28.0
175,m1A,0,10.0
176,m1A,0,3.0
177,m1A,0,4.0
178,m1A,0,14.0
179,m1A,0,11.0
180,m1A,0,17.0
181,m1A,0,0.0
182,m1A,0,17.0
183,m1A,0,16.0
184,m1A,0,20.0
185,m1A,0,9.0
186,m1A,0,6.0
187,m1A,0,10.0
188,m1A,0,5.0
189,m1A,0,2.0
190,m1A,0,26.0
191,m1A,0,12.0
192,m1A,0,20.0
193,m1A,0,11.0
194,m1A,0,5.0
195,m1A,0,16.0
196,m1A,0,10.0
197,m1A,0,9.0
198,m1A,0,16.0
199,m1A,0,13.0
200,m1A,0,12.0
201,m1A,0,15.0
202,m6A,0,23.0
203,m6A,0,3.0
204,m6A,0,12.0
205,m6A,0,2.0
206,m6A,0,26.0
207,m6A,0,20.0
208,m6A,0,24.0
209,m6A,0,18.0
210,m6A,0,16.0
211,m6A,0,12.0
212,m6A,0,2.0
213,m6A,0,0.0
214,m6A,0,16.0
215,m6A,0,8.0
216,m6A,0,5.0
217,m6A,0,13.0
218,m6A,0,18.0
219,m6A,0,0.0
220,m6A,0,30.0
221,m6A,0,23.0
222,m6A,0,7.0
223,m6A,0,21.0
224,m6A,0,23.0
225,m6A,0,25.0
226,m6A,0,11.0
227,m6A,0,10.0
228,m6A,0,21.0
229,m6A,0,6.0
230,m6A,0,8.0
231,m6A,0,8.0
232,m6A,0,14.0
233,m6A,0,5.0
234,m6A,0,7.0
235,m6A,0,23.0
236,m6A,0,13.0
237,m6A,0,22.0
238,m6A,0,27.0
239,m6A,0,29.0
240,m6A,0,5.0
241,m6A,0,15.0
242,m6A,0,8.0
243,m6A,0,14.0
244,m6A,0,30.0
245,m6A,0,22.0
246,m6A,0,21.0
247,m6A,0,3.0
248,m6A,0,19.0
249,m6A,0,11.0
250,m6A,0,28.0
251,m6A,0,12.0
252,m6A,0,19.0
253,m6A,0,27.0
254,m6A,0,0.0
255,m6A,0,7.0
256,m6A,0,12.0
257,m6A,0,8.0
258,m6A,0,9.0
259,m6A,0,18.0
260,m6A,0,25.0
261,m6A,0,27.0
262,m6A,0,7.0
263,m6A,0,23.0
264,m6A,0,25.0
265,m6A,0,16.0
266,m6A,0,19.0
267,m6A,0,7.0
268,m6A,0,10.0
269,m6A,0,24.0
270,m6A,0,30.0
271,m6A,0,25.0
272,m6A,0,6.0
273,m6A,0,23.0
274,m6A,0,5.0
275,m6A,0,8.0
276,m6A,0,21.0
277,m6A,0,17.0
278,m6A,0,16.0
279,m6A,0,14.0
280,m6A,0,14.0
281,m6A,0,9.0
282,m6A,0,29.0
283,m6A,0,10.0
284,m6A,0,28.0
285,m6A,0,7.0
286,m6A,0,27.0
287,m6A,0,6.0
288,m6A,0,13.0
289,m6A,0,14.0
290,m6A,0,22.0
291,m6A,0,11.0
292,m6A,0,13.0
293,m6A,0,20.0
294,m6A,0,25.0
295,m6A,0,8.0
296,m6A,0,18.0
297,m6A,0,11.0
298,m6A,0,11.0
299,m6A,0,5.0
300,m6A,0,29.0
301,m6A,0,23.0
302,m6A,0,12.0
