,Umap1,Umap2,label,A
483,11.545688,4.914384,m1A,0
484,8.57378,8.735381,m1A,0
485,5.308677,11.422782,m1A,0
486,6.4513288,12.948506,m1A,0
487,10.4425335,6.421921,m1A,0
488,9.891416,7.892584,m1A,0
489,8.377906,8.52635,m1A,0
490,10.427876,6.639458,m1A,0
491,5.240923,13.4913435,m1A,0
492,8.1656,9.86424,m1A,0
493,13.122756,5.3074727,m1A,0
494,4.3142295,13.355461,m1A,0
495,8.433662,8.745572,m1A,0
496,10.835648,9.581633,m1A,0
497,10.791459,6.3848863,m1A,0
498,7.354136,10.010773,m1A,0
499,7.836868,10.154209,m1A,0
500,13.024403,5.4143095,m1A,0
501,9.717303,7.456879,m1A,0
502,11.13576,7.321842,m6A,0
503,7.5515685,12.363264,m6A,0
504,10.718319,9.806965,m6A,0
505,11.825013,5.438445,m6A,0
506,4.888779,13.732341,m6A,0
507,11.782657,5.052752,m6A,0
508,10.646961,7.6333604,m6A,0
509,11.08713,8.383625,m6A,0
510,10.980721,7.054701,m6A,0
511,12.287488,4.49804,m6A,0
512,8.131489,9.475253,m6A,0
513,10.770317,8.713074,m6A,0
514,11.937964,4.6917167,m6A,0
515,11.849244,5.752477,m6A,0
516,11.977495,4.651876,m6A,0
517,12.755795,5.291604,m6A,0
518,11.60026,5.76855,m6A,0
519,11.616618,5.0393896,m6A,0
520,12.026784,7.0404363,m6A,0
521,11.900114,5.400986,m6A,0
522,11.256336,8.273632,m6A,0
523,7.3122635,12.334217,m6A,0
524,12.052104,5.6997423,m6A,0
525,10.8872795,8.612544,m6A,0
526,11.595298,7.5363636,m6A,0
527,12.09014,5.6503067,m6A,0
528,12.616955,5.793078,m6A,0
529,11.270342,7.372545,m6A,0
530,8.968086,9.003474,m6A,0
531,13.192849,4.966841,m6A,0
532,11.827977,6.090358,m6A,0
533,7.388485,12.554356,m6A,0
534,11.235685,5.114724,m6A,0
535,10.5704565,7.452396,m6A,0
536,11.266787,6.647779,m6A,0
537,10.862633,9.145065,m6A,0
538,11.215186,8.492253,m6A,0
539,12.551331,5.8696284,m6A,0
540,7.80412,11.595695,m6A,0
541,10.997957,6.8163347,m6A,0
542,11.957787,7.0634146,m6A,0
543,11.185957,6.4228616,m6A,0
544,11.815813,6.108146,m6A,0
545,9.639766,9.6048975,m6A,0
546,12.037548,6.688983,m6A,0
547,11.669867,5.89913,m6A,0
548,9.725664,8.590757,m6A,0
549,10.402692,7.029201,m6A,0
550,12.773177,4.8226604,m6A,0
551,12.163352,6.542731,m6A,0
552,8.116911,9.762694,m6A,0
553,10.549862,6.8918676,m6A,0
554,12.764868,6.0050206,m6A,0
555,12.210728,6.741832,m6A,0
556,10.075266,7.4950995,m6A,0
557,12.092532,4.9181666,m6A,0
558,13.022921,5.6294336,m6A,0
559,8.130604,9.637356,m6A,0
560,13.055087,5.0738444,m6A,0
561,11.613295,6.1689587,m6A,0
562,11.610988,6.9090466,m6A,0
563,11.080921,6.3459287,m6A,0
564,8.4305525,8.88481,m6A,0
565,12.826046,4.999925,m6A,0
566,5.0528765,13.592769,m6A,0
567,12.177626,6.6798253,m6A,0
568,10.611905,6.990328,m6A,0
569,10.5006,8.279346,m6A,0
570,12.813859,5.0592403,m6A,0
571,11.734133,4.848949,m6A,0
572,12.74708,5.362331,m6A,0
573,9.133747,10.914913,m6A,0
574,12.5438795,4.946296,m6A,0
575,10.893201,6.668722,m6A,0
576,11.9791765,5.0263653,m6A,0
577,11.195691,6.4034667,m6A,0
578,12.635477,6.1223974,m6A,0
579,8.289869,10.040402,m6A,0
580,10.981642,6.5997863,m6A,0
581,11.143204,7.086967,m6A,0
582,8.872389,8.473575,m6A,0
583,8.96009,8.8093605,m6A,0
584,11.639088,5.3971868,m6A,0
585,9.914156,9.867956,m6A,0
586,12.089159,6.9748273,m6A,0
587,12.278093,6.49702,m6A,0
588,7.4801903,12.721048,m6A,0
589,11.809791,6.087369,m6A,0
590,10.528986,8.070871,m6A,0
591,11.2053,6.6738615,m6A,0
592,10.823454,8.612111,m6A,0
593,9.967062,8.206836,m6A,0
594,10.134313,8.434596,m6A,0
595,11.382821,6.111661,m6A,0
596,9.577251,8.470232,m6A,0
597,6.405893,12.966847,m6A,0
598,12.679094,4.8590426,m6A,0
599,10.349662,5.6156254,m6A,0
600,12.811287,4.928819,m6A,0
601,8.713558,9.165573,m6A,0
602,11.55696,5.2843413,m6A,0
603,11.909808,7.15113,m6A,0
604,11.365173,7.0808253,m6A,0
605,7.991396,11.645176,m6A,0
606,12.648013,5.836355,m6A,0
607,11.161796,5.182804,m6A,0
608,12.877723,5.920364,m6A,0
609,12.559172,5.1016035,m6A,0
610,12.249709,4.823298,m6A,0
611,5.7466393,11.148913,m6A,0
612,9.064598,9.80873,m6A,0
613,10.138178,7.3779426,m6A,0
614,11.772882,4.7934017,m6A,0
615,7.671515,12.298675,m6A,0
616,11.409,4.7832236,m6A,0
617,10.226955,7.916326,m6A,0
618,9.228686,9.039984,m6A,0
619,12.698752,4.9392905,m6A,0
620,6.732593,12.9831,m6A,0
621,12.310143,6.602849,m6A,0
622,8.276772,12.125066,m6A,0
623,10.991434,7.927951,m6A,0
624,6.1923556,13.160476,m6A,0
625,11.252952,6.9076104,m6A,0
626,12.15835,6.671846,m6A,0
627,8.822191,8.564869,m6A,0
628,9.051217,9.302616,m6A,0
629,10.415064,5.740963,m6A,0
630,11.601612,5.191876,m6A,0
631,11.596884,5.0062413,m6A,0
632,11.606244,7.2779627,m6A,0
633,8.65051,8.678628,m6A,0
634,9.955127,9.017448,m6A,0
635,11.953042,6.3840814,m6A,0
636,11.066181,6.525895,m6A,0
637,7.669701,10.113211,m6A,0
638,11.674391,7.4133415,m6A,0
639,10.412073,10.260899,m6A,0
640,12.221807,6.6437464,m6A,0
641,11.298033,7.25177,m6A,0
642,12.634947,5.1582904,m6A,0
643,11.803629,5.7124395,m6A,0
644,9.276073,9.323208,m6A,0
645,12.604781,6.0125847,m6A,0
646,12.575948,4.641293,m6A,0
647,9.711229,8.013389,m6A,0
648,9.4417515,11.35152,m6A,0
649,12.575534,5.6653075,m6A,0
650,10.5472765,6.3576813,m6A,0
651,11.325739,4.579838,m6A,0
652,10.266961,5.630402,m6A,0
653,8.749768,7.98141,m6A,0
654,8.483725,10.052547,m6A,0
655,10.51499,10.480121,m6A,0
656,11.929121,6.4836826,m6A,0
657,10.051766,8.107274,m6A,0
658,9.907652,10.595159,m6A,0
659,13.266213,4.8677735,m6A,0
660,9.375834,7.9786663,m6A,0
661,11.6786585,5.272941,m6A,0
662,11.725594,6.8911743,m6A,0
663,11.921081,6.911772,m6A,0
664,7.6351285,12.104027,m6A,0
665,12.015608,5.019652,m6A,0
666,11.102361,6.517667,m6A,0
667,11.042073,6.597413,m6A,0
668,11.66469,6.13355,m6A,0
669,13.089194,5.509536,m6A,0
670,11.8502245,6.024683,m6A,0
671,10.426359,10.470083,m6A,0
672,12.714004,6.068782,m6A,0
673,11.756133,7.3189993,m6A,0
674,8.853505,8.545813,m6A,0
675,7.662947,10.72777,m6A,0
676,11.45997,8.277895,m6A,0
677,8.188054,12.255495,m6A,0
678,10.59391,7.588939,m6A,0
679,10.916366,6.97076,m6A,0
680,11.491193,7.130863,m6A,0
681,6.386655,12.895001,m6A,0
682,5.137398,13.761975,m6A,0
683,11.490973,7.583665,m6A,0
684,11.949777,7.0417995,m6A,0
685,9.25868,8.112919,m6A,0
686,10.171862,10.6677885,m6A,0
687,11.421301,8.303511,m6A,0
688,11.664206,5.488547,m6A,0
689,6.206857,11.126538,m6A,0
690,12.668057,4.6311584,m6A,0
691,8.65864,8.878066,m6A,0
692,10.659142,7.80081,m6A,0
693,11.131646,5.978905,m6A,0
694,12.474702,4.9941893,m6A,0
695,8.471389,11.258718,m6A,0
696,8.4770155,11.8444195,m6A,0
697,12.149008,4.5101376,m6A,0
698,12.352134,5.191095,m6A,0
699,11.078063,7.4733276,m6A,0
700,12.091468,4.5983434,m6A,0
701,12.456066,5.1158195,m6A,0
702,12.76674,4.7940526,m6A,0
703,9.537894,7.6331105,m6A,0
704,12.532822,5.0132704,m6A,0
705,11.437099,6.96708,m6A,0
706,8.431863,8.686535,m6A,0
707,9.628037,8.9232435,m6A,0
708,9.24814,9.292065,m6A,0
709,11.643453,6.7376847,m6A,0
710,10.941209,8.39827,m6A,0
711,8.0053425,10.426896,m6A,0
712,6.6247582,12.6769495,m6A,0
713,11.837398,7.04859,m6A,0
714,6.1005793,13.275999,m6A,0
715,7.055973,12.568552,m6A,0
716,9.573843,8.008433,m6A,0
717,11.445299,8.383195,m6A,0
718,11.5602665,7.5490465,m6A,0
719,13.185618,4.893303,m6A,0
720,6.5347524,12.9211855,m6A,0
721,9.652177,8.113091,m6A,0
722,12.58926,4.8843184,m6A,0
723,8.278114,9.929061,m6A,0
724,11.0586,5.7831974,m6A,0
725,12.721841,4.787026,m6A,0
726,11.966554,5.480768,m6A,0
727,10.301413,10.834348,m6A,0
728,6.2736273,13.061716,m6A,0
729,11.783258,6.1796618,m6A,0
730,9.31177,11.195546,m6A,0
731,7.114075,12.633493,m6A,0
732,11.64387,5.9829135,m6A,0
733,7.657813,10.855958,m6A,0
734,10.612506,6.772435,m6A,0
735,12.863574,5.7221065,m6A,0
736,11.820994,5.3193636,m6A,0
737,10.118924,6.5117083,m6A,0
738,10.408298,10.615624,m6A,0
739,8.463305,9.644968,m6A,0
740,11.822936,4.863565,m6A,0
741,7.851829,10.480486,m6A,0
742,9.788888,8.164185,m6A,0
743,9.892688,7.925607,m6A,0
744,7.714435,12.367225,m6A,0
745,11.351188,6.9480467,m6A,0
746,12.980297,5.2135925,m6A,0
747,10.891007,6.0965586,m6A,0
748,13.126911,4.9615355,m6A,0
749,10.668717,6.3329744,m6A,0
750,11.505737,6.590909,m6A,0
751,10.570842,6.4666576,m6A,0
752,7.0807376,12.912579,m6A,0
