filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
curlcake_m6A.fast5	d49e38b6-b8fd-4ae4-8b8c-5521ea7e94fe	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	345	1	1340.775896	15.658035	4716	TRUE	1343.896746	3776	12.537185	594	7.088108	0.000000	98.327538	14.067726	98.327538	14.067726
curlcake_m6A.fast5	3b853deb-e0f3-4f0d-b491-2079eade4500	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	71	1	16865.619190	22.392098	6744	FALSE	16867.237716	6257	20.773572	810	4.713099	0.000000	92.465988	13.481570	92.465988	13.481570
curlcake_m6A.fast5	97732f6b-3677-4353-8fbd-863d51765e49	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	114	2	28294.310093	39.138446	11788	TRUE	28297.009628	10975	36.438911	1606	7.132217	0.000000	90.560982	13.481570	90.560982	13.481570
curlcake_m6A.fast5	72cbc7e1-e304-449e-ba69-a987e250f961	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	193	3	32135.830345	15.848938	4773	TRUE	32137.731076	4201	13.948207	727	7.611551	0.000000	97.448311	14.653881	97.448311	14.653881
curlcake_m6A.fast5	62640fa0-776e-4a3a-9b37-627f64b14dc0	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	395	1	21893.718459	44.228420	13321	TRUE	21898.589309	11854	39.357570	1526	7.157833	0.000000	92.612526	13.921186	92.612526	13.921186
curlcake_m6A.fast5	1c4a615c-5bb8-4c14-bdd3-f9658d2137ff	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	456	3	24819.307769	35.667995	10743	FALSE	24820.738048	10312	34.237716	2290	6.995214	0.000000	89.535210	12.455799	89.535210	12.455799
curlcake_m6A.fast5	294dd4ee-683d-485b-a1d0-6ff14eddf2cc	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	89	4	14421.881474	8.864874	2670	FALSE	14422.161355	2585	8.584993	375	5.992818	0.000000	101.844475	11.430027	101.844475	11.430027
curlcake_m6A.fast5	7db4d837-2f31-494b-b665-80b1c373bff5	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	383	4	14242.769588	27.222444	8199	FALSE	14242.769588	8199	27.222444	632	5.123883	0.000000	88.069824	12.748877	88.069824	12.748877
curlcake_m6A.fast5	de9fa214-537d-4083-9ed9-c4e64ae24129	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	160	3	25435.265604	18.983732	5717	TRUE	25438.687251	4687	15.562085	652	7.078831	0.000000	92.026375	13.921186	92.026375	13.921186
curlcake_m6A.fast5	53990d8e-386a-44d4-a625-9a5cdddde409	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	219	2	487.279216	10.434263	3142	FALSE	487.279216	3142	10.434263	202	5.995407	0.000000	93.198685	16.119268	93.198685	16.119268
curlcake_m6A.fast5	d5f56d7e-7fbf-47bc-a1f4-03cbe4269567	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	297	4	59390.654382	25.402722	7651	TRUE	59393.306109	6852	22.750996	893	7.319454	0.000000	96.129456	13.041954	96.129456	13.041954
curlcake_m6A.fast5	433504b9-2d55-47e6-b39b-9bf9ee49caf6	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	172	4	46489.718792	20.481408	6169	FALSE	46494.064741	4860	16.135458	368	5.016357	0.000000	98.767159	13.041954	98.767159	13.041954
curlcake_m6A.fast5	a29e48ba-5720-4491-8f53-3f3ce0205a9c	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	373	1	18340.419987	61.696215	18582	TRUE	18344.315737	17409	57.800465	2375	7.159967	0.000000	87.483665	12.602338	87.483665	12.602338
curlcake_m6A.fast5	a395e2f3-8adc-471d-b642-22f8e823df64	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	482	1	17150.102922	2.571049	774	FALSE	17152.263944	123	0.410027	4	2.655055	0.000000	70.192093	3.956548	70.192093	3.956548
curlcake_m6A.fast5	0c847887-2054-4969-8e54-585f9c5af898	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	173	3	24158.883466	71.938911	21668	FALSE	24162.775564	20495	68.046813	2464	6.989248	0.000000	87.630211	12.455799	87.630211	12.455799
curlcake_m6A.fast5	21f25159-3aef-4541-8db1-ecea333db12b	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	164	3	34434.591633	57.039509	17180	FALSE	34434.591633	17180	57.039509	2246	6.798748	0.000000	89.095596	12.455799	89.095596	12.455799
